RegioS,NettoArbeidsparticipatie_16,Perioden
GM0310,65.9,2017JJ00
GM0310,68.7,2018JJ00
GM0310,70.8,2019JJ00
GM0310,67.1,2020JJ00
GM0310,70.6,2021JJ00
GM0310,75.0,2022JJ00
GM0310,75.6,2023JJ00
GM1728,73.8,2013JJ00
GM1728,74.1,2014JJ00
GM1728,75.8,2015JJ00
GM1728,75.3,2016JJ00
GM1728,79.0,2017JJ00
GM1728,77.8,2018JJ00
GM1728,80.7,2019JJ00
GM1728,77.8,2020JJ00
GM1728,80.8,2021JJ00
GM1728,83.1,2022JJ00
GM1728,84.0,2023JJ00
GM0376,63.4,2013JJ00
GM0376,62.6,2014JJ00
GM0376,65.2,2015JJ00
GM0376,64.9,2016JJ00
GM0376,65.6,2017JJ00
GM0376,67.2,2018JJ00
GM0376,67.8,2019JJ00
GM0376,66.8,2020JJ00
GM0376,67.6,2021JJ00
GM0376,72.3,2022JJ00
GM0376,74.1,2023JJ00
GM0377,62.1,2013JJ00
GM0377,62.2,2014JJ00
GM0377,61.1,2015JJ00
GM0377,64.5,2016JJ00
GM0377,66.7,2017JJ00
GM0377,67.3,2018JJ00
GM0377,69.6,2019JJ00
GM0377,66.2,2020JJ00
GM0377,68.4,2021JJ00
GM0377,73.4,2022JJ00
GM0377,74.5,2023JJ00
GM1901,72.7,2013JJ00
GM1901,71.4,2014JJ00
GM1901,71.7,2015JJ00
GM1901,74.2,2016JJ00
GM1901,75.1,2017JJ00
GM1901,74.2,2018JJ00
GM1901,77.4,2019JJ00
GM1901,75.6,2020JJ00
GM1901,77.3,2021JJ00
GM1901,80.6,2022JJ00
GM1901,80.4,2023JJ00
GM0755,75.4,2013JJ00
GM0755,75.0,2014JJ00
GM0755,78.7,2015JJ00
GM0755,78.2,2016JJ00
GM0755,79.8,2017JJ00
GM0755,80.0,2018JJ00
GM0755,81.4,2019JJ00
GM0755,79.3,2020JJ00
GM0755,81.0,2021JJ00
GM0755,83.8,2022JJ00
GM0755,83.8,2023JJ00
GM1681,67.8,2013JJ00
GM1681,64.6,2014JJ00
GM1681,67.6,2015JJ00
GM1681,69.8,2016JJ00
GM1681,70.5,2017JJ00
GM1681,72.7,2018JJ00
GM1681,76.1,2019JJ00
GM1681,74.2,2020JJ00
GM1681,76.2,2021JJ00
GM1681,80.3,2022JJ00
GM1681,80.2,2023JJ00
GM0147,70.3,2013JJ00
GM0147,67.6,2014JJ00
GM0147,69.5,2015JJ00
GM0147,70.2,2016JJ00
GM0147,73.6,2017JJ00
GM0147,75.1,2018JJ00
GM0147,74.3,2019JJ00
GM0147,73.1,2020JJ00
GM0147,75.7,2021JJ00
GM0147,79.9,2022JJ00
GM0147,81.8,2023JJ00
GM0654,72.7,2013JJ00
GM0654,73.4,2014JJ00
GM0654,75.5,2015JJ00
GM0654,78.7,2016JJ00
GM0654,76.9,2017JJ00
GM0654,80.8,2018JJ00
GM0654,80.2,2019JJ00
GM0654,79.0,2020JJ00
GM0654,79.5,2021JJ00
GM0654,82.4,2022JJ00
GM0654,83.1,2023JJ00
GM0757,71.6,2013JJ00
GM0757,68.5,2014JJ00
GM0757,72.1,2015JJ00
GM0757,71.5,2016JJ00
GM0757,73.6,2017JJ00
GM0757,75.6,2018JJ00
GM0757,76.8,2019JJ00
GM0757,73.6,2020JJ00
GM0757,75.3,2021JJ00
GM0757,78.7,2022JJ00
GM0757,80.6,2023JJ00
GM0758,69.6,2013JJ00
GM0758,71.7,2014JJ00
GM0758,72.7,2015JJ00
GM0758,68.9,2016JJ00
GM0758,74.0,2017JJ00
GM0758,75.5,2018JJ00
GM0758,74.5,2019JJ00
GM0758,70.6,2020JJ00
GM0758,74.2,2021JJ00
GM0758,76.7,2022JJ00
GM0758,77.2,2023JJ00
GM1876,70.6,2013JJ00
GM1876,70.5,2014JJ00
GM1876,73.0,2015JJ00
GM1876,72.1,2016JJ00
GM1876,71.4,2017JJ00
GM1876,72.7,2018JJ00
GM1876,75.7,2019JJ00
GM1876,74.6,2020JJ00
GM1876,77.2,2021JJ00
GM1876,80.6,2022JJ00
GM1876,82.9,2023JJ00
GM0213,71.0,2013JJ00
GM0213,69.6,2014JJ00
GM0213,71.3,2015JJ00
GM0213,72.2,2016JJ00
GM0213,71.5,2017JJ00
GM0213,74.6,2018JJ00
GM0213,76.4,2019JJ00
GM0213,74.3,2020JJ00
GM0213,77.0,2021JJ00
GM0213,79.8,2022JJ00
GM0213,81.2,2023JJ00
GM0899,65.1,2013JJ00
GM0899,65.3,2014JJ00
GM0899,67.8,2015JJ00
GM0899,68.6,2016JJ00
GM0899,70.5,2017JJ00
GM0899,72.6,2018JJ00
GM0899,72.9,2019JJ00
GM0899,67.5,2020JJ00
GM0899,72.2,2021JJ00
GM0899,76.4,2022JJ00
GM0899,76.3,2023JJ00
GM0312,70.0,2013JJ00
GM0312,69.3,2014JJ00
GM0312,71.9,2015JJ00
GM0312,70.2,2016JJ00
GM0312,72.5,2017JJ00
GM0312,72.3,2018JJ00
GM0312,72.3,2019JJ00
GM0312,70.0,2020JJ00
GM0312,72.5,2021JJ00
GM0312,76.6,2022JJ00
GM0312,78.8,2023JJ00
GM0313,76.2,2013JJ00
GM0313,72.5,2014JJ00
GM0313,75.0,2015JJ00
GM0313,75.9,2016JJ00
GM0313,77.0,2017JJ00
GM0313,77.9,2018JJ00
GM0313,79.8,2019JJ00
GM0313,77.7,2020JJ00
GM0313,79.4,2021JJ00
GM0313,81.3,2022JJ00
GM0313,82.9,2023JJ00
GM0214,73.4,2013JJ00
GM0214,71.5,2014JJ00
GM0214,72.7,2015JJ00
GM0214,72.8,2016JJ00
GM0214,73.5,2017JJ00
GM0214,75.4,2018JJ00
GM0214,76.2,2019JJ00
GM0214,76.3,2020JJ00
GM0214,78.9,2021JJ00
GM0214,80.4,2022JJ00
GM0214,82.5,2023JJ00
GM0502,64.1,2013JJ00
GM0502,62.7,2014JJ00
GM0502,64.7,2015JJ00
GM0502,64.4,2016JJ00
GM0502,66.5,2017JJ00
GM0502,70.0,2018JJ00
GM0502,72.7,2019JJ00
GM0502,65.4,2020JJ00
GM0502,68.6,2021JJ00
GM0502,72.7,2022JJ00
GM0502,73.9,2023JJ00
GM0383,70.7,2013JJ00
GM0383,69.9,2014JJ00
GM0383,74.4,2015JJ00
GM0383,74.6,2016JJ00
GM0383,74.6,2017JJ00
GM0383,76.4,2018JJ00
GM0383,77.2,2019JJ00
GM0383,74.7,2020JJ00
GM0383,76.5,2021JJ00
GM0383,80.3,2022JJ00
GM0383,81.1,2023JJ00
GM0109,67.6,2013JJ00
GM0109,67.8,2014JJ00
GM0109,70.6,2015JJ00
GM0109,70.4,2016JJ00
GM0109,72.0,2017JJ00
GM0109,74.7,2018JJ00
GM0109,77.7,2019JJ00
GM0109,74.3,2020JJ00
GM0109,77.4,2021JJ00
GM0109,80.7,2022JJ00
GM0109,79.8,2023JJ00
GM1706,71.4,2013JJ00
GM1706,72.3,2014JJ00
GM1706,73.6,2015JJ00
GM1706,72.1,2016JJ00
GM1706,74.4,2017JJ00
GM1706,76.5,2018JJ00
GM1706,77.1,2019JJ00
GM1706,73.6,2020JJ00
GM1706,77.0,2021JJ00
GM1706,79.3,2022JJ00
GM1706,79.0,2023JJ00
GM0216,65.8,2013JJ00
GM0216,65.1,2014JJ00
GM0216,66.6,2015JJ00
GM0216,68.6,2016JJ00
GM0216,68.9,2017JJ00
GM0216,70.0,2018JJ00
GM0216,71.3,2019JJ00
GM0216,69.7,2020JJ00
GM0216,72.7,2021JJ00
GM0216,74.9,2022JJ00
GM0216,77.6,2023JJ00
GM0148,73.3,2013JJ00
GM0148,71.1,2014JJ00
GM0148,74.7,2015JJ00
GM0148,71.3,2016JJ00
GM0148,75.2,2017JJ00
GM0148,76.1,2018JJ00
GM0148,78.3,2019JJ00
GM0148,75.1,2020JJ00
GM0148,77.6,2021JJ00
GM0148,81.8,2022JJ00
GM0148,83.3,2023JJ00
GM1891,68.1,2013JJ00
GM1891,67.4,2014JJ00
GM1891,69.8,2015JJ00
GM1891,68.9,2016JJ00
GM1891,69.1,2017JJ00
GM1891,73.2,2018JJ00
GM1891,74.9,2019JJ00
GM1891,71.8,2020JJ00
GM1891,75.5,2021JJ00
GM1891,79.1,2022JJ00
GM1891,80.8,2023JJ00
GM0503,60.9,2013JJ00
GM0503,60.2,2014JJ00
GM0503,61.1,2015JJ00
GM0503,59.7,2016JJ00
GM0503,61.1,2017JJ00
GM0503,60.1,2018JJ00
GM0503,63.6,2019JJ00
GM0503,57.0,2020JJ00
GM0503,58.9,2021JJ00
GM0503,62.8,2022JJ00
GM0503,67.3,2023JJ00
GM0762,74.3,2013JJ00
GM0762,73.2,2014JJ00
GM0762,77.1,2015JJ00
GM0762,77.6,2016JJ00
GM0762,79.3,2017JJ00
GM0762,77.8,2018JJ00
GM0762,81.2,2019JJ00
GM0762,80.3,2020JJ00
GM0762,80.4,2021JJ00
GM0762,82.9,2022JJ00
GM0762,83.8,2023JJ00
GM0150,67.5,2013JJ00
GM0150,65.3,2014JJ00
GM0150,67.9,2015JJ00
GM0150,64.6,2016JJ00
GM0150,67.2,2017JJ00
GM0150,69.3,2018JJ00
GM0150,71.8,2019JJ00
GM0150,68.6,2020JJ00
GM0150,72.6,2021JJ00
GM0150,75.5,2022JJ00
GM0150,77.6,2023JJ00
GM0384,61.9,2013JJ00
GM0384,63.1,2014JJ00
GM0384,67.7,2015JJ00
GM0384,65.8,2016JJ00
GM0384,66.5,2017JJ00
GM0384,65.9,2018JJ00
GM0384,65.3,2019JJ00
GM0384,63.7,2020JJ00
GM0384,62.8,2021JJ00
GM0384,65.2,2022JJ00
GM0384,66.5,2023JJ00
GM1980,71.2,2013JJ00
GM1980,71.3,2014JJ00
GM1980,73.1,2015JJ00
GM1980,73.2,2016JJ00
GM1980,74.5,2017JJ00
GM1980,73.1,2018JJ00
GM1980,78.0,2019JJ00
GM1980,75.6,2020JJ00
GM1980,77.3,2021JJ00
GM1980,80.0,2022JJ00
GM1980,80.5,2023JJ00
GM1774,72.5,2013JJ00
GM1774,73.5,2014JJ00
GM1774,76.4,2015JJ00
GM1774,74.9,2016JJ00
GM1774,76.9,2017JJ00
GM1774,77.7,2018JJ00
GM1774,79.8,2019JJ00
GM1774,77.6,2020JJ00
GM1774,81.9,2021JJ00
GM1774,84.0,2022JJ00
GM1774,84.2,2023JJ00
GM0221,65.2,2013JJ00
GM0221,64.6,2014JJ00
GM0221,66.6,2015JJ00
GM0221,67.0,2016JJ00
GM0221,68.2,2017JJ00
GM0221,70.5,2018JJ00
GM0221,73.2,2019JJ00
GM0221,68.2,2020JJ00
GM0221,72.6,2021JJ00
GM0221,76.9,2022JJ00
GM0221,78.2,2023JJ00
GM0222,69.7,2013JJ00
GM0222,67.3,2014JJ00
GM0222,67.1,2015JJ00
GM0222,69.6,2016JJ00
GM0222,70.3,2017JJ00
GM0222,71.5,2018JJ00
GM0222,73.7,2019JJ00
GM0222,70.7,2020JJ00
GM0222,74.6,2021JJ00
GM0222,78.2,2022JJ00
GM0222,79.5,2023JJ00
GM0766,74.3,2013JJ00
GM0766,72.8,2014JJ00
GM0766,74.2,2015JJ00
GM0766,74.6,2016JJ00
GM0766,75.8,2017JJ00
GM0766,77.1,2018JJ00
GM0766,79.0,2019JJ00
GM0766,76.7,2020JJ00
GM0766,77.7,2021JJ00
GM0766,80.8,2022JJ00
GM0766,82.4,2023JJ00
GM0505,65.3,2013JJ00
GM0505,60.4,2014JJ00
GM0505,62.5,2015JJ00
GM0505,64.7,2016JJ00
GM0505,67.6,2017JJ00
GM0505,69.8,2018JJ00
GM0505,71.4,2019JJ00
GM0505,67.4,2020JJ00
GM0505,70.5,2021JJ00
GM0505,74.6,2022JJ00
GM0505,75.4,2023JJ00
GM0498,75.9,2013JJ00
GM0498,74.7,2014JJ00
GM0498,76.0,2015JJ00
GM0498,76.8,2016JJ00
GM0498,77.7,2017JJ00
GM0498,79.3,2018JJ00
GM0498,79.4,2019JJ00
GM0498,77.3,2020JJ00
GM0498,79.6,2021JJ00
GM0498,82.4,2022JJ00
GM0498,82.8,2023JJ00
GM1719,75.4,2013JJ00
GM1719,72.3,2014JJ00
GM1719,76.9,2015JJ00
GM1719,75.2,2016JJ00
GM1719,76.1,2017JJ00
GM1719,76.7,2018JJ00
GM1719,79.1,2019JJ00
GM1719,78.1,2020JJ00
GM1719,79.4,2021JJ00
GM1719,82.1,2022JJ00
GM1719,83.2,2023JJ00
GM0303,65.4,2013JJ00
GM0303,65.3,2014JJ00
GM0303,70.7,2015JJ00
GM0303,69.5,2016JJ00
GM0303,71.7,2017JJ00
GM0303,72.6,2018JJ00
GM0303,75.7,2019JJ00
GM0303,72.4,2020JJ00
GM0303,73.9,2021JJ00
GM0303,77.6,2022JJ00
GM0303,78.0,2023JJ00
GM0225,70.1,2013JJ00
GM0225,67.5,2014JJ00
GM0225,70.4,2015JJ00
GM0225,69.1,2016JJ00
GM0225,71.5,2017JJ00
GM0225,73.6,2018JJ00
GM0225,73.2,2019JJ00
GM0225,71.0,2020JJ00
GM0225,75.2,2021JJ00
GM0225,79.3,2022JJ00
GM0225,81.2,2023JJ00
GM0226,68.8,2013JJ00
GM0226,67.8,2014JJ00
GM0226,67.2,2015JJ00
GM0226,69.3,2016JJ00
GM0226,73.6,2017JJ00
GM0226,73.5,2018JJ00
GM0226,75.1,2019JJ00
GM0226,74.1,2020JJ00
GM0226,75.7,2021JJ00
GM0226,80.1,2022JJ00
GM0226,81.3,2023JJ00
GM1711,65.0,2013JJ00
GM1711,65.9,2014JJ00
GM1711,67.8,2015JJ00
GM1711,67.4,2016JJ00
GM1711,71.9,2017JJ00
GM1711,73.2,2018JJ00
GM1711,76.3,2019JJ00
GM1711,71.8,2020JJ00
GM1711,74.4,2021JJ00
GM1711,77.0,2022JJ00
GM1711,77.4,2023JJ00
GM0385,74.1,2013JJ00
GM0385,73.3,2014JJ00
GM0385,76.5,2015JJ00
GM0385,75.5,2016JJ00
GM0385,77.2,2017JJ00
GM0385,80.4,2018JJ00
GM0385,82.0,2019JJ00
GM0385,79.2,2020JJ00
GM0385,79.0,2021JJ00
GM0385,82.4,2022JJ00
GM0385,84.6,2023JJ00
GM0228,73.9,2013JJ00
GM0228,71.1,2014JJ00
GM0228,72.6,2015JJ00
GM0228,71.1,2016JJ00
GM0228,71.8,2017JJ00
GM0228,72.5,2018JJ00
GM0228,72.4,2019JJ00
GM0228,73.2,2020JJ00
GM0228,75.5,2021JJ00
GM0228,78.6,2022JJ00
GM0228,80.2,2023JJ00
GM0317,68.7,2013JJ00
GM0317,67.8,2014JJ00
GM0317,69.9,2015JJ00
GM0317,70.1,2016JJ00
GM0317,71.8,2017JJ00
GM0317,72.0,2018JJ00
GM0317,74.0,2019JJ00
GM0317,72.0,2020JJ00
GM0317,75.4,2021JJ00
GM0317,78.6,2022JJ00
GM0317,80.2,2023JJ00
GM1979,64.7,2013JJ00
GM1979,63.4,2014JJ00
GM1979,64.6,2015JJ00
GM1979,65.7,2016JJ00
GM1979,68.0,2017JJ00
GM1979,69.7,2018JJ00
GM1979,72.0,2019JJ00
GM1979,67.9,2020JJ00
GM1979,73.0,2021JJ00
GM1979,77.0,2022JJ00
GM1979,75.7,2023JJ00
GM0770,73.8,2013JJ00
GM0770,73.0,2014JJ00
GM0770,75.6,2015JJ00
GM0770,75.9,2016JJ00
GM0770,75.9,2017JJ00
GM0770,77.7,2018JJ00
GM0770,79.8,2019JJ00
GM0770,76.0,2020JJ00
GM0770,79.2,2021JJ00
GM0770,81.3,2022JJ00
GM0770,82.7,2023JJ00
GM1903,68.2,2013JJ00
GM1903,69.9,2014JJ00
GM1903,69.5,2015JJ00
GM1903,70.0,2016JJ00
GM1903,73.4,2017JJ00
GM1903,75.1,2018JJ00
GM1903,76.8,2019JJ00
GM1903,71.1,2020JJ00
GM1903,75.2,2021JJ00
GM1903,79.3,2022JJ00
GM1903,77.9,2023JJ00
GM0772,68.8,2013JJ00
GM0772,66.7,2014JJ00
GM0772,68.2,2015JJ00
GM0772,66.1,2016JJ00
GM0772,70.8,2017JJ00
GM0772,68.8,2018JJ00
GM0772,72.1,2019JJ00
GM0772,68.6,2020JJ00
GM0772,66.9,2021JJ00
GM0772,71.0,2022JJ00
GM0772,72.7,2023JJ00
GM0230,73.7,2013JJ00
GM0230,73.0,2014JJ00
GM0230,73.2,2015JJ00
GM0230,74.4,2016JJ00
GM0230,75.9,2017JJ00
GM0230,76.3,2018JJ00
GM0230,79.4,2019JJ00
GM0230,77.8,2020JJ00
GM0230,79.9,2021JJ00
GM0230,83.0,2022JJ00
GM0230,84.0,2023JJ00
GM0114,64.1,2013JJ00
GM0114,65.2,2014JJ00
GM0114,65.9,2015JJ00
GM0114,64.6,2016JJ00
GM0114,65.6,2017JJ00
GM0114,67.8,2018JJ00
GM0114,71.8,2019JJ00
GM0114,69.3,2020JJ00
GM0114,73.9,2021JJ00
GM0114,78.8,2022JJ00
GM0114,77.0,2023JJ00
GM0388,71.9,2013JJ00
GM0388,71.1,2014JJ00
GM0388,74.0,2015JJ00
GM0388,72.1,2016JJ00
GM0388,74.0,2017JJ00
GM0388,77.6,2018JJ00
GM0388,77.8,2019JJ00
GM0388,75.5,2020JJ00
GM0388,75.2,2021JJ00
GM0388,78.9,2022JJ00
GM0388,79.4,2023JJ00
GM0153,63.8,2013JJ00
GM0153,62.2,2014JJ00
GM0153,64.0,2015JJ00
GM0153,62.9,2016JJ00
GM0153,63.4,2017JJ00
GM0153,65.1,2018JJ00
GM0153,66.2,2019JJ00
GM0153,63.2,2020JJ00
GM0153,67.0,2021JJ00
GM0153,71.6,2022JJ00
GM0153,74.0,2023JJ00
GM0232,73.3,2013JJ00
GM0232,71.1,2014JJ00
GM0232,71.7,2015JJ00
GM0232,72.5,2016JJ00
GM0232,74.4,2017JJ00
GM0232,73.6,2018JJ00
GM0232,76.5,2019JJ00
GM0232,74.4,2020JJ00
GM0232,77.0,2021JJ00
GM0232,81.4,2022JJ00
GM0232,82.8,2023JJ00
GM0233,73.0,2013JJ00
GM0233,72.9,2014JJ00
GM0233,73.7,2015JJ00
GM0233,73.6,2016JJ00
GM0233,75.7,2017JJ00
GM0233,75.5,2018JJ00
GM0233,77.2,2019JJ00
GM0233,77.8,2020JJ00
GM0233,78.9,2021JJ00
GM0233,81.3,2022JJ00
GM0233,82.3,2023JJ00
GM0777,72.4,2013JJ00
GM0777,70.1,2014JJ00
GM0777,72.9,2015JJ00
GM0777,73.9,2016JJ00
GM0777,74.2,2017JJ00
GM0777,73.1,2018JJ00
GM0777,75.1,2019JJ00
GM0777,70.9,2020JJ00
GM0777,75.2,2021JJ00
GM0777,77.2,2022JJ00
GM0777,79.4,2023JJ00
GM1940,70.5,2013JJ00
GM1940,69.7,2014JJ00
GM1940,70.7,2015JJ00
GM1940,71.6,2016JJ00
GM1940,73.5,2017JJ00
GM1940,74.8,2018JJ00
GM1940,76.3,2019JJ00
GM1940,76.1,2020JJ00
GM1940,76.8,2021JJ00
GM1940,81.1,2022JJ00
GM1940,83.1,2023JJ00
GM0779,74.8,2013JJ00
GM0779,75.2,2014JJ00
GM0779,75.0,2015JJ00
GM0779,75.1,2016JJ00
GM0779,77.7,2017JJ00
GM0779,80.1,2018JJ00
GM0779,78.9,2019JJ00
GM0779,76.9,2020JJ00
GM0779,78.4,2021JJ00
GM0779,81.2,2022JJ00
GM0779,82.8,2023JJ00
GM1771,70.3,2013JJ00
GM1771,68.7,2014JJ00
GM1771,72.0,2015JJ00
GM1771,70.7,2016JJ00
GM1771,71.6,2017JJ00
GM1771,73.3,2018JJ00
GM1771,75.0,2019JJ00
GM1771,73.0,2020JJ00
GM1771,75.1,2021JJ00
GM1771,79.1,2022JJ00
GM1771,79.7,2023JJ00
GM1652,73.1,2013JJ00
GM1652,71.0,2014JJ00
GM1652,75.6,2015JJ00
GM1652,75.2,2016JJ00
GM1652,76.9,2017JJ00
GM1652,79.2,2018JJ00
GM1652,79.5,2019JJ00
GM1652,75.2,2020JJ00
GM1652,78.3,2021JJ00
GM1652,80.8,2022JJ00
GM1652,81.9,2023JJ00
GM0907,69.7,2013JJ00
GM0907,71.0,2014JJ00
GM0907,71.6,2015JJ00
GM0907,71.4,2016JJ00
GM0907,75.0,2017JJ00
GM0907,77.2,2018JJ00
GM0907,79.0,2019JJ00
GM0907,74.8,2020JJ00
GM0907,77.6,2021JJ00
GM0907,80.5,2022JJ00
GM0907,79.2,2023JJ00
GM0784,72.7,2013JJ00
GM0784,71.3,2014JJ00
GM0784,74.7,2015JJ00
GM0784,74.6,2016JJ00
GM0784,75.7,2017JJ00
GM0784,76.9,2018JJ00
GM0784,78.3,2019JJ00
GM0784,77.0,2020JJ00
GM0784,78.1,2021JJ00
GM0784,81.6,2022JJ00
GM0784,81.8,2023JJ00
GM1924,75.6,2013JJ00
GM1924,73.7,2014JJ00
GM1924,75.4,2015JJ00
GM1924,77.1,2016JJ00
GM1924,77.3,2017JJ00
GM1924,77.9,2018JJ00
GM1924,78.6,2019JJ00
GM1924,75.8,2020JJ00
GM1924,80.4,2021JJ00
GM1924,82.5,2022JJ00
GM1924,83.9,2023JJ00
GM0664,68.7,2013JJ00
GM0664,70.7,2014JJ00
GM0664,71.7,2015JJ00
GM0664,74.0,2016JJ00
GM0664,75.3,2017JJ00
GM0664,76.9,2018JJ00
GM0664,76.3,2019JJ00
GM0664,76.9,2020JJ00
GM0664,76.9,2021JJ00
GM0664,81.0,2022JJ00
GM0664,82.3,2023JJ00
GM0785,69.7,2013JJ00
GM0785,70.9,2014JJ00
GM0785,71.3,2015JJ00
GM0785,73.1,2016JJ00
GM0785,75.0,2017JJ00
GM0785,74.7,2018JJ00
GM0785,77.0,2019JJ00
GM0785,74.9,2020JJ00
GM0785,77.3,2021JJ00
GM0785,79.2,2022JJ00
GM0785,80.0,2023JJ00
GM1942,65.9,2013JJ00
GM1942,62.2,2014JJ00
GM1942,65.1,2015JJ00
GM1942,66.3,2016JJ00
GM1942,66.6,2017JJ00
GM1942,66.7,2018JJ00
GM1942,70.7,2019JJ00
GM1942,61.9,2020JJ00
GM1942,69.2,2021JJ00
GM1942,72.7,2022JJ00
GM1942,74.6,2023JJ00
GM0512,68.4,2013JJ00
GM0512,65.3,2014JJ00
GM0512,66.5,2015JJ00
GM0512,67.9,2016JJ00
GM0512,69.6,2017JJ00
GM0512,72.0,2018JJ00
GM0512,73.4,2019JJ00
GM0512,72.9,2020JJ00
GM0512,72.0,2021JJ00
GM0512,77.7,2022JJ00
GM0512,78.4,2023JJ00
GM0513,67.0,2013JJ00
GM0513,69.9,2014JJ00
GM0513,65.7,2015JJ00
GM0513,66.7,2016JJ00
GM0513,69.8,2017JJ00
GM0513,72.1,2018JJ00
GM0513,75.5,2019JJ00
GM0513,72.7,2020JJ00
GM0513,70.6,2021JJ00
GM0513,76.5,2022JJ00
GM0513,76.9,2023JJ00
GM0518,57.6,2013JJ00
GM0518,54.9,2014JJ00
GM0518,58.5,2015JJ00
GM0518,56.9,2016JJ00
GM0518,58.3,2017JJ00
GM0518,58.4,2018JJ00
GM0518,62.1,2019JJ00
GM0518,57.9,2020JJ00
GM0518,59.4,2021JJ00
GM0518,64.1,2022JJ00
GM0518,65.7,2023JJ00
GM0014,62.9,2013JJ00
GM0014,59.3,2014JJ00
GM0014,60.9,2015JJ00
GM0014,60.6,2016JJ00
GM0014,62.3,2017JJ00
GM0014,62.8,2018JJ00
GM0014,65.0,2019JJ00
GM0014,60.6,2020JJ00
GM0014,63.5,2021JJ00
GM0014,69.8,2022JJ00
GM0014,68.0,2023JJ00
GM1729,71.4,2013JJ00
GM1729,70.7,2014JJ00
GM1729,70.9,2015JJ00
GM1729,69.4,2016JJ00
GM1729,73.4,2017JJ00
GM1729,74.1,2018JJ00
GM1729,75.5,2019JJ00
GM1729,71.4,2020JJ00
GM1729,76.8,2021JJ00
GM1729,79.6,2022JJ00
GM1729,77.6,2023JJ00
GM0158,71.4,2013JJ00
GM0158,71.5,2014JJ00
GM0158,74.5,2015JJ00
GM0158,72.8,2016JJ00
GM0158,75.6,2017JJ00
GM0158,77.7,2018JJ00
GM0158,78.9,2019JJ00
GM0158,76.0,2020JJ00
GM0158,78.6,2021JJ00
GM0158,82.5,2022JJ00
GM0158,82.4,2023JJ00
GM0392,69.5,2013JJ00
GM0392,68.4,2014JJ00
GM0392,72.3,2015JJ00
GM0392,70.1,2016JJ00
GM0392,72.3,2017JJ00
GM0392,76.3,2018JJ00
GM0392,73.6,2019JJ00
GM0392,69.4,2020JJ00
GM0392,72.1,2021JJ00
GM0392,75.0,2022JJ00
GM0392,75.8,2023JJ00
GM0394,69.8,2013JJ00
GM0394,67.8,2014JJ00
GM0394,69.8,2015JJ00
GM0394,70.9,2016JJ00
GM0394,72.5,2017JJ00
GM0394,75.8,2018JJ00
GM0394,73.6,2019JJ00
GM0394,71.7,2020JJ00
GM0394,72.5,2021JJ00
GM0394,76.4,2022JJ00
GM0394,77.9,2023JJ00
GM1655,72.9,2013JJ00
GM1655,69.4,2014JJ00
GM1655,73.3,2015JJ00
GM1655,73.2,2016JJ00
GM1655,74.1,2017JJ00
GM1655,77.3,2018JJ00
GM1655,76.7,2019JJ00
GM1655,74.8,2020JJ00
GM1655,76.9,2021JJ00
GM1655,79.6,2022JJ00
GM1655,80.0,2023JJ00
GM0160,73.9,2013JJ00
GM0160,73.0,2014JJ00
GM0160,72.7,2015JJ00
GM0160,72.4,2016JJ00
GM0160,73.1,2017JJ00
GM0160,76.2,2018JJ00
GM0160,77.4,2019JJ00
GM0160,71.2,2020JJ00
GM0160,79.0,2021JJ00
GM0160,82.3,2022JJ00
GM0160,83.1,2023JJ00
GM0243,72.0,2013JJ00
GM0243,69.8,2014JJ00
GM0243,72.5,2015JJ00
GM0243,72.2,2016JJ00
GM0243,72.2,2017JJ00
GM0243,75.2,2018JJ00
GM0243,74.9,2019JJ00
GM0243,75.7,2020JJ00
GM0243,76.9,2021JJ00
GM0243,79.6,2022JJ00
GM0243,81.3,2023JJ00
GM0523,75.4,2013JJ00
GM0523,74.3,2014JJ00
GM0523,75.2,2015JJ00
GM0523,75.0,2016JJ00
GM0523,74.4,2017JJ00
GM0523,78.0,2018JJ00
GM0523,80.7,2019JJ00
GM0523,75.8,2020JJ00
GM0523,79.0,2021JJ00
GM0523,81.5,2022JJ00
GM0523,82.9,2023JJ00
GM0072,68.0,2013JJ00
GM0072,67.0,2014JJ00
GM0072,67.4,2015JJ00
GM0072,68.6,2016JJ00
GM0072,69.3,2017JJ00
GM0072,71.7,2018JJ00
GM0072,74.4,2019JJ00
GM0072,70.4,2020JJ00
GM0072,74.5,2021JJ00
GM0072,78.4,2022JJ00
GM0072,79.3,2023JJ00
GM0244,70.7,2013JJ00
GM0244,69.5,2014JJ00
GM0244,70.9,2015JJ00
GM0244,71.4,2016JJ00
GM0244,73.2,2017JJ00
GM0244,73.3,2018JJ00
GM0244,75.2,2019JJ00
GM0244,72.5,2020JJ00
GM0244,76.2,2021JJ00
GM0244,79.7,2022JJ00
GM0244,81.2,2023JJ00
GM0396,73.3,2013JJ00
GM0396,71.3,2014JJ00
GM0396,72.9,2015JJ00
GM0396,74.6,2016JJ00
GM0396,75.8,2017JJ00
GM0396,75.8,2018JJ00
GM0396,77.4,2019JJ00
GM0396,75.2,2020JJ00
GM0396,74.9,2021JJ00
GM0396,78.3,2022JJ00
GM0396,80.7,2023JJ00
GM0397,65.3,2013JJ00
GM0397,62.0,2014JJ00
GM0397,63.5,2015JJ00
GM0397,64.7,2016JJ00
GM0397,67.9,2017JJ00
GM0397,69.6,2018JJ00
GM0397,70.3,2019JJ00
GM0397,64.8,2020JJ00
