RegioS,JongerDan20Jaar_9,Perioden
CR06  ,20.0,2007JJ00
CR06  ,24.0,2008JJ00
CR06  ,36.0,2009JJ00
CR06  ,25.0,2010JJ00
CR06  ,29.0,2011JJ00
CR06  ,13.0,2012JJ00
CR06  ,19.0,2013JJ00
CR06  ,12.0,2014JJ00
CR06  ,12.0,2015JJ00
CR06  ,12.0,2016JJ00
CR06  ,19.0,2017JJ00
CR06  ,10.0,2018JJ00
CR06  ,11.0,2019JJ00
CR06  ,10.0,2020JJ00
CR06  ,6.0,2021JJ00
CR06  ,6.0,2022JJ00
CR06  ,5.0,2023JJ00
CR07  ,9.0,1988JJ00
CR07  ,8.0,1989JJ00
CR07  ,18.0,1990JJ00
CR07  ,20.0,1991JJ00
CR07  ,13.0,1992JJ00
CR07  ,14.0,1993JJ00
CR07  ,15.0,1994JJ00
CR07  ,7.0,1995JJ00
CR07  ,8.0,1996JJ00
CR07  ,13.0,1997JJ00
CR07  ,5.0,1998JJ00
CR07  ,15.0,1999JJ00
CR07  ,10.0,2000JJ00
CR07  ,20.0,2001JJ00
CR07  ,21.0,2002JJ00
CR07  ,28.0,2003JJ00
CR07  ,15.0,2004JJ00
CR07  ,20.0,2005JJ00
CR07  ,19.0,2006JJ00
CR07  ,17.0,2007JJ00
CR07  ,13.0,2008JJ00
CR07  ,20.0,2009JJ00
CR07  ,16.0,2010JJ00
CR07  ,19.0,2011JJ00
CR07  ,14.0,2012JJ00
CR07  ,19.0,2013JJ00
CR07  ,11.0,2014JJ00
CR07  ,10.0,2015JJ00
CR07  ,19.0,2016JJ00
CR07  ,7.0,2017JJ00
CR07  ,9.0,2018JJ00
CR07  ,12.0,2019JJ00
CR07  ,7.0,2020JJ00
CR07  ,4.0,2021JJ00
CR07  ,9.0,2022JJ00
CR07  ,4.0,2023JJ00
CR08  ,26.0,1988JJ00
CR08  ,19.0,1989JJ00
CR08  ,24.0,1990JJ00
CR08  ,22.0,1991JJ00
CR08  ,19.0,1992JJ00
CR08  ,19.0,1993JJ00
CR08  ,9.0,1994JJ00
CR08  ,20.0,1995JJ00
CR08  ,12.0,1996JJ00
CR08  ,22.0,1997JJ00
CR08  ,20.0,1998JJ00
CR08  ,35.0,1999JJ00
CR08  ,22.0,2000JJ00
CR08  ,33.0,2001JJ00
CR08  ,31.0,2002JJ00
CR08  ,26.0,2003JJ00
CR08  ,21.0,2004JJ00
CR08  ,29.0,2005JJ00
CR08  ,22.0,2006JJ00
CR08  ,31.0,2007JJ00
CR08  ,21.0,2008JJ00
CR08  ,28.0,2009JJ00
CR08  ,30.0,2010JJ00
CR08  ,23.0,2011JJ00
CR08  ,24.0,2012JJ00
CR08  ,15.0,2013JJ00
CR08  ,18.0,2014JJ00
CR08  ,12.0,2015JJ00
CR08  ,6.0,2016JJ00
CR08  ,4.0,2017JJ00
CR08  ,14.0,2018JJ00
CR08  ,9.0,2019JJ00
CR08  ,12.0,2020JJ00
CR08  ,7.0,2021JJ00
CR08  ,8.0,2022JJ00
CR08  ,10.0,2023JJ00
CR09  ,18.0,1988JJ00
CR09  ,19.0,1989JJ00
CR09  ,14.0,1990JJ00
CR09  ,13.0,1991JJ00
CR09  ,14.0,1992JJ00
CR09  ,18.0,1993JJ00
CR09  ,17.0,1994JJ00
CR09  ,17.0,1995JJ00
CR09  ,13.0,1996JJ00
CR09  ,17.0,1997JJ00
CR09  ,13.0,1998JJ00
CR09  ,21.0,1999JJ00
CR09  ,13.0,2000JJ00
CR09  ,13.0,2001JJ00
CR09  ,20.0,2002JJ00
CR09  ,16.0,2003JJ00
CR09  ,15.0,2004JJ00
CR09  ,15.0,2005JJ00
CR09  ,13.0,2006JJ00
CR09  ,13.0,2007JJ00
CR09  ,12.0,2008JJ00
CR09  ,13.0,2009JJ00
CR09  ,9.0,2010JJ00
CR09  ,12.0,2011JJ00
CR09  ,6.0,2012JJ00
CR09  ,3.0,2013JJ00
CR09  ,12.0,2014JJ00
CR09  ,15.0,2015JJ00
CR09  ,8.0,2016JJ00
CR09  ,15.0,2017JJ00
CR09  ,12.0,2018JJ00
CR09  ,6.0,2019JJ00
CR09  ,9.0,2020JJ00
CR09  ,9.0,2021JJ00
CR09  ,7.0,2022JJ00
CR09  ,7.0,2023JJ00
CR10  ,71.0,1988JJ00
CR10  ,50.0,1989JJ00
CR10  ,67.0,1990JJ00
CR10  ,46.0,1991JJ00
CR10  ,48.0,1992JJ00
CR10  ,33.0,1993JJ00
CR10  ,54.0,1994JJ00
CR10  ,46.0,1995JJ00
CR10  ,40.0,1996JJ00
CR10  ,42.0,1997JJ00
CR10  ,44.0,1998JJ00
CR10  ,55.0,1999JJ00
CR10  ,58.0,2000JJ00
CR10  ,76.0,2001JJ00
CR10  ,76.0,2002JJ00
CR10  ,61.0,2003JJ00
CR10  ,45.0,2004JJ00
CR10  ,45.0,2005JJ00
CR10  ,46.0,2006JJ00
CR10  ,37.0,2007JJ00
CR10  ,40.0,2008JJ00
CR10  ,36.0,2009JJ00
CR10  ,47.0,2010JJ00
CR10  ,35.0,2011JJ00
CR10  ,39.0,2012JJ00
CR10  ,31.0,2013JJ00
CR10  ,29.0,2014JJ00
CR10  ,23.0,2015JJ00
CR10  ,24.0,2016JJ00
CR10  ,17.0,2017JJ00
CR10  ,20.0,2018JJ00
CR10  ,21.0,2019JJ00
CR10  ,14.0,2020JJ00
CR10  ,16.0,2021JJ00
CR10  ,19.0,2022JJ00
CR10  ,12.0,2023JJ00
CR11  ,43.0,1988JJ00
CR11  ,39.0,1989JJ00
CR11  ,49.0,1990JJ00
CR11  ,33.0,1991JJ00
CR11  ,31.0,1992JJ00
CR11  ,32.0,1993JJ00
CR11  ,25.0,1994JJ00
CR11  ,20.0,1995JJ00
CR11  ,12.0,1996JJ00
CR11  ,14.0,1997JJ00
CR11  ,13.0,1998JJ00
CR11  ,21.0,1999JJ00
CR11  ,27.0,2000JJ00
CR11  ,20.0,2001JJ00
CR11  ,21.0,2002JJ00
CR11  ,25.0,2003JJ00
CR11  ,19.0,2004JJ00
CR11  ,11.0,2005JJ00
CR11  ,13.0,2006JJ00
CR11  ,14.0,2007JJ00
CR11  ,13.0,2008JJ00
CR11  ,13.0,2009JJ00
CR11  ,17.0,2010JJ00
CR11  ,16.0,2011JJ00
CR11  ,10.0,2012JJ00
CR11  ,16.0,2013JJ00
CR11  ,11.0,2014JJ00
CR11  ,4.0,2015JJ00
CR11  ,10.0,2016JJ00
CR11  ,9.0,2017JJ00
CR11  ,6.0,2018JJ00
CR11  ,6.0,2019JJ00
CR11  ,5.0,2020JJ00
CR11  ,4.0,2021JJ00
CR11  ,9.0,2022JJ00
CR11  ,5.0,2023JJ00
CR12  ,141.0,1988JJ00
CR12  ,139.0,1989JJ00
CR12  ,135.0,1990JJ00
CR12  ,137.0,1991JJ00
CR12  ,87.0,1992JJ00
CR12  ,98.0,1993JJ00
CR12  ,86.0,1994JJ00
CR12  ,65.0,1995JJ00
CR12  ,69.0,1996JJ00
CR12  ,80.0,1997JJ00
CR12  ,76.0,1998JJ00
CR12  ,75.0,1999JJ00
CR12  ,76.0,2000JJ00
CR12  ,87.0,2001JJ00
CR12  ,86.0,2002JJ00
CR12  ,92.0,2003JJ00
CR12  ,78.0,2004JJ00
CR12  ,62.0,2005JJ00
CR12  ,78.0,2006JJ00
CR12  ,74.0,2007JJ00
CR12  ,72.0,2008JJ00
CR12  ,71.0,2009JJ00
CR12  ,79.0,2010JJ00
CR12  ,58.0,2011JJ00
CR12  ,61.0,2012JJ00
CR12  ,44.0,2013JJ00
CR12  ,51.0,2014JJ00
CR12  ,33.0,2015JJ00
CR12  ,31.0,2016JJ00
CR12  ,27.0,2017JJ00
CR12  ,29.0,2018JJ00
CR12  ,24.0,2019JJ00
CR12  ,23.0,2020JJ00
CR12  ,20.0,2021JJ00
CR12  ,21.0,2022JJ00
CR12  ,26.0,2023JJ00
CR13  ,109.0,1988JJ00
CR13  ,107.0,1989JJ00
CR13  ,104.0,1990JJ00
CR13  ,119.0,1991JJ00
CR13  ,87.0,1992JJ00
CR13  ,74.0,1993JJ00
CR13  ,74.0,1994JJ00
CR13  ,54.0,1995JJ00
CR13  ,62.0,1996JJ00
CR13  ,55.0,1997JJ00
CR13  ,59.0,1998JJ00
CR13  ,82.0,1999JJ00
CR13  ,113.0,2000JJ00
CR13  ,91.0,2001JJ00
CR13  ,98.0,2002JJ00
CR13  ,98.0,2003JJ00
CR13  ,70.0,2004JJ00
CR13  ,76.0,2005JJ00
CR13  ,56.0,2006JJ00
CR13  ,63.0,2007JJ00
CR13  ,75.0,2008JJ00
CR13  ,81.0,2009JJ00
CR13  ,83.0,2010JJ00
CR13  ,79.0,2011JJ00
CR13  ,65.0,2012JJ00
CR13  ,68.0,2013JJ00
CR13  ,53.0,2014JJ00
CR13  ,43.0,2015JJ00
CR13  ,49.0,2016JJ00
CR13  ,32.0,2017JJ00
CR13  ,41.0,2018JJ00
CR13  ,37.0,2019JJ00
CR13  ,40.0,2020JJ00
CR13  ,25.0,2021JJ00
CR13  ,25.0,2022JJ00
CR13  ,46.0,2023JJ00
CR14  ,57.0,1988JJ00
CR14  ,65.0,1989JJ00
CR14  ,50.0,1990JJ00
CR14  ,59.0,1991JJ00
CR14  ,58.0,1992JJ00
CR14  ,48.0,1993JJ00
CR14  ,39.0,1994JJ00
CR14  ,36.0,1995JJ00
CR14  ,35.0,1996JJ00
CR14  ,33.0,1997JJ00
CR14  ,32.0,1998JJ00
CR14  ,29.0,1999JJ00
CR14  ,33.0,2000JJ00
CR14  ,31.0,2001JJ00
CR14  ,37.0,2002JJ00
CR14  ,29.0,2003JJ00
CR14  ,39.0,2004JJ00
CR14  ,29.0,2005JJ00
CR14  ,30.0,2006JJ00
CR14  ,38.0,2007JJ00
CR14  ,21.0,2008JJ00
CR14  ,28.0,2009JJ00
CR14  ,47.0,2010JJ00
CR14  ,48.0,2011JJ00
CR14  ,36.0,2012JJ00
CR14  ,15.0,2013JJ00
CR14  ,25.0,2014JJ00
CR14  ,18.0,2015JJ00
CR14  ,22.0,2016JJ00
CR14  ,20.0,2017JJ00
CR14  ,10.0,2018JJ00
CR14  ,19.0,2019JJ00
CR14  ,18.0,2020JJ00
CR14  ,12.0,2021JJ00
CR14  ,9.0,2022JJ00
CR14  ,8.0,2023JJ00
CR15  ,150.0,1988JJ00
CR15  ,135.0,1989JJ00
CR15  ,130.0,1990JJ00
CR15  ,131.0,1991JJ00
CR15  ,101.0,1992JJ00
CR15  ,105.0,1993JJ00
CR15  ,95.0,1994JJ00
CR15  ,70.0,1995JJ00
CR15  ,69.0,1996JJ00
CR15  ,57.0,1997JJ00
CR15  ,75.0,1998JJ00
CR15  ,86.0,1999JJ00
CR15  ,77.0,2000JJ00
CR15  ,101.0,2001JJ00
CR15  ,103.0,2002JJ00
CR15  ,92.0,2003JJ00
CR15  ,91.0,2004JJ00
CR15  ,73.0,2005JJ00
CR15  ,57.0,2006JJ00
CR15  ,64.0,2007JJ00
CR15  ,71.0,2008JJ00
CR15  ,64.0,2009JJ00
CR15  ,58.0,2010JJ00
CR15  ,45.0,2011JJ00
CR15  ,66.0,2012JJ00
CR15  ,42.0,2013JJ00
CR15  ,47.0,2014JJ00
CR15  ,45.0,2015JJ00
CR15  ,37.0,2016JJ00
CR15  ,27.0,2017JJ00
CR15  ,29.0,2018JJ00
CR15  ,34.0,2019JJ00
CR15  ,32.0,2020JJ00
CR15  ,27.0,2021JJ00
CR15  ,24.0,2022JJ00
CR15  ,30.0,2023JJ00
CR16  ,37.0,1988JJ00
CR16  ,33.0,1989JJ00
CR16  ,49.0,1990JJ00
CR16  ,40.0,1991JJ00
CR16  ,31.0,1992JJ00
CR16  ,26.0,1993JJ00
CR16  ,28.0,1994JJ00
CR16  ,33.0,1995JJ00
CR16  ,15.0,1996JJ00
CR16  ,25.0,1997JJ00
CR16  ,24.0,1998JJ00
CR16  ,27.0,1999JJ00
CR16  ,21.0,2000JJ00
CR16  ,24.0,2001JJ00
CR16  ,35.0,2002JJ00
CR16  ,21.0,2003JJ00
CR16  ,23.0,2004JJ00
CR16  ,27.0,2005JJ00
CR16  ,22.0,2006JJ00
CR16  ,19.0,2007JJ00
CR16  ,18.0,2008JJ00
CR16  ,25.0,2009JJ00
CR16  ,32.0,2010JJ00
CR16  ,23.0,2011JJ00
CR16  ,20.0,2012JJ00
CR16  ,22.0,2013JJ00
CR16  ,13.0,2014JJ00
CR16  ,17.0,2015JJ00
CR16  ,20.0,2016JJ00
CR16  ,13.0,2017JJ00
CR16  ,17.0,2018JJ00
CR16  ,11.0,2019JJ00
CR16  ,13.0,2020JJ00
CR16  ,9.0,2021JJ00
CR16  ,13.0,2022JJ00
CR16  ,12.0,2023JJ00
CR17  ,216.0,1988JJ00
CR17  ,242.0,1989JJ00
CR17  ,218.0,1990JJ00
CR17  ,182.0,1991JJ00
CR17  ,198.0,1992JJ00
CR17  ,152.0,1993JJ00
CR17  ,153.0,1994JJ00
CR17  ,120.0,1995JJ00
CR17  ,104.0,1996JJ00
CR17  ,97.0,1997JJ00
CR17  ,108.0,1998JJ00
CR17  ,130.0,1999JJ00
CR17  ,136.0,2000JJ00
CR17  ,150.0,2001JJ00
CR17  ,141.0,2002JJ00
CR17  ,117.0,2003JJ00
CR17  ,114.0,2004JJ00
CR17  ,117.0,2005JJ00
CR17  ,100.0,2006JJ00
CR17  ,102.0,2007JJ00
CR17  ,87.0,2008JJ00
CR17  ,87.0,2009JJ00
CR17  ,81.0,2010JJ00
CR17  ,83.0,2011JJ00
CR17  ,82.0,2012JJ00
CR17  ,76.0,2013JJ00
CR17  ,66.0,2014JJ00
CR17  ,67.0,2015JJ00
CR17  ,63.0,2016JJ00
CR17  ,64.0,2017JJ00
CR17  ,52.0,2018JJ00
CR17  ,50.0,2019JJ00
CR17  ,47.0,2020JJ00
CR17  ,40.0,2021JJ00
CR17  ,32.0,2022JJ00
CR17  ,31.0,2023JJ00
CR18  ,45.0,1988JJ00
CR18  ,36.0,1989JJ00
CR18  ,42.0,1990JJ00
CR18  ,30.0,1991JJ00
CR18  ,35.0,1992JJ00
CR18  ,28.0,1993JJ00
CR18  ,30.0,1994JJ00
CR18  ,36.0,1995JJ00
CR18  ,27.0,1996JJ00
CR18  ,29.0,1997JJ00
CR18  ,28.0,1998JJ00
CR18  ,40.0,1999JJ00
CR18  ,47.0,2000JJ00
CR18  ,40.0,2001JJ00
CR18  ,41.0,2002JJ00
CR18  ,33.0,2003JJ00
CR18  ,33.0,2004JJ00
CR18  ,38.0,2005JJ00
CR18  ,37.0,2006JJ00
CR18  ,38.0,2007JJ00
CR18  ,23.0,2008JJ00
CR18  ,41.0,2009JJ00
CR18  ,52.0,2010JJ00
CR18  ,34.0,2011JJ00
CR18  ,50.0,2012JJ00
CR18  ,30.0,2013JJ00
CR18  ,29.0,2014JJ00
CR18  ,21.0,2015JJ00
CR18  ,22.0,2016JJ00
CR18  ,19.0,2017JJ00
CR18  ,22.0,2018JJ00
CR18  ,25.0,2019JJ00
CR18  ,23.0,2020JJ00
CR18  ,16.0,2021JJ00
CR18  ,20.0,2022JJ00
CR18  ,13.0,2023JJ00
CR19  ,25.0,1988JJ00
CR19  ,22.0,1989JJ00
CR19  ,27.0,1990JJ00
CR19  ,29.0,1991JJ00
CR19  ,17.0,1992JJ00
CR19  ,28.0,1993JJ00
CR19  ,28.0,1994JJ00
CR19  ,25.0,1995JJ00
CR19  ,21.0,1996JJ00
CR19  ,24.0,1997JJ00
CR19  ,18.0,1998JJ00
CR19  ,23.0,1999JJ00
CR19  ,27.0,2000JJ00
CR19  ,15.0,2001JJ00
CR19  ,27.0,2002JJ00
CR19  ,22.0,2003JJ00
CR19  ,29.0,2004JJ00
CR19  ,19.0,2005JJ00
CR19  ,19.0,2006JJ00
CR19  ,25.0,2007JJ00
CR19  ,18.0,2008JJ00
CR19  ,13.0,2009JJ00
CR19  ,27.0,2010JJ00
CR19  ,22.0,2011JJ00
CR19  ,17.0,2012JJ00
CR19  ,14.0,2013JJ00
CR19  ,17.0,2014JJ00
CR19  ,13.0,2015JJ00
CR19  ,15.0,2016JJ00
CR19  ,18.0,2017JJ00
CR19  ,17.0,2018JJ00
CR19  ,6.0,2019JJ00
CR19  ,9.0,2020JJ00
CR19  ,8.0,2021JJ00
CR19  ,5.0,2022JJ00
CR19  ,7.0,2023JJ00
CR20  ,19.0,1988JJ00
CR20  ,23.0,1989JJ00
CR20  ,19.0,1990JJ00
CR20  ,27.0,1991JJ00
CR20  ,25.0,1992JJ00
CR20  ,14.0,1993JJ00
CR20  ,22.0,1994JJ00
CR20  ,15.0,1995JJ00
CR20  ,8.0,1996JJ00
CR20  ,17.0,1997JJ00
CR20  ,10.0,1998JJ00
CR20  ,18.0,1999JJ00
CR20  ,15.0,2000JJ00
CR20  ,19.0,2001JJ00
CR20  ,19.0,2002JJ00
CR20  ,23.0,2003JJ00
CR20  ,20.0,2004JJ00
CR20  ,24.0,2005JJ00
CR20  ,13.0,2006JJ00
CR20  ,15.0,2007JJ00
CR20  ,15.0,2008JJ00
CR20  ,20.0,2009JJ00
CR20  ,15.0,2010JJ00
CR20  ,14.0,2011JJ00
CR20  ,10.0,2012JJ00
CR20  ,13.0,2013JJ00
CR20  ,10.0,2014JJ00
CR20  ,13.0,2015JJ00
CR20  ,10.0,2016JJ00
CR20  ,11.0,2017JJ00
CR20  ,13.0,2018JJ00
CR20  ,4.0,2019JJ00
CR20  ,11.0,2020JJ00
CR20  ,8.0,2021JJ00
CR20  ,7.0,2022JJ00
CR20  ,5.0,2023JJ00
CR21  ,35.0,1988JJ00
CR21  ,34.0,1989JJ00
CR21  ,41.0,1990JJ00
CR21  ,43.0,1991JJ00
CR21  ,25.0,1992JJ00
CR21  ,29.0,1993JJ00
CR21  ,23.0,1994JJ00
CR21  ,22.0,1995JJ00
CR21  ,21.0,1996JJ00
CR21  ,17.0,1997JJ00
CR21  ,21.0,1998JJ00
CR21  ,18.0,1999JJ00
CR21  ,27.0,2000JJ00
CR21  ,23.0,2001JJ00
CR21  ,30.0,2002JJ00
CR21  ,14.0,2003JJ00
CR21  ,18.0,2004JJ00
CR21  ,20.0,2005JJ00
CR21  ,25.0,2006JJ00
CR21  ,20.0,2007JJ00
CR21  ,17.0,2008JJ00
CR21  ,26.0,2009JJ00
CR21  ,14.0,2010JJ00
CR21  ,15.0,2011JJ00
CR21  ,10.0,2012JJ00
CR21  ,13.0,2013JJ00
CR21  ,7.0,2014JJ00
CR21  ,1.0,2015JJ00
CR21  ,9.0,2016JJ00
CR21  ,6.0,2017JJ00
CR21  ,8.0,2018JJ00
CR21  ,9.0,2019JJ00
CR21  ,3.0,2020JJ00
CR21  ,3.0,2021JJ00
CR21  ,9.0,2022JJ00
CR21  ,8.0,2023JJ00
CR22  ,41.0,1988JJ00
CR22  ,42.0,1989JJ00
CR22  ,34.0,1990JJ00
CR22  ,40.0,1991JJ00
CR22  ,40.0,1992JJ00
CR22  ,25.0,1993JJ00
CR22  ,37.0,1994JJ00
CR22  ,20.0,1995JJ00
CR22  ,18.0,1996JJ00
CR22  ,22.0,1997JJ00
CR22  ,16.0,1998JJ00
CR22  ,20.0,1999JJ00
CR22  ,13.0,2000JJ00
CR22  ,28.0,2001JJ00
CR22  ,16.0,2002JJ00
CR22  ,19.0,2003JJ00
CR22  ,21.0,2004JJ00
CR22  ,15.0,2005JJ00
CR22  ,16.0,2006JJ00
CR22  ,18.0,2007JJ00
CR22  ,19.0,2008JJ00
CR22  ,17.0,2009JJ00
CR22  ,16.0,2010JJ00
CR22  ,13.0,2011JJ00
CR22  ,14.0,2012JJ00
CR22  ,10.0,2013JJ00
CR22  ,12.0,2014JJ00
CR22  ,16.0,2015JJ00
CR22  ,14.0,2016JJ00
CR22  ,4.0,2017JJ00
CR22  ,9.0,2018JJ00
CR22  ,12.0,2019JJ00
CR22  ,10.0,2020JJ00
CR22  ,10.0,2021JJ00
CR22  ,11.0,2022JJ00
CR22  ,14.0,2023JJ00
CR23  ,343.0,1988JJ00
CR23  ,359.0,1989JJ00
CR23  ,363.0,1990JJ00
CR23  ,363.0,1991JJ00
CR23  ,335.0,1992JJ00
CR23  ,326.0,1993JJ00
CR23  ,276.0,1994JJ00
CR23  ,163.0,1995JJ00
CR23  ,201.0,1996JJ00
CR23  ,234.0,1997JJ00
CR23  ,234.0,1998JJ00
CR23  ,249.0,1999JJ00
CR23  ,261.0,2000JJ00
CR23  ,253.0,2001JJ00
CR23  ,260.0,2002JJ00
CR23  ,229.0,2003JJ00
CR23  ,215.0,2004JJ00
CR23  ,181.0,2005JJ00
CR23  ,165.0,2006JJ00
CR23  ,153.0,2007JJ00
CR23  ,166.0,2008JJ00
CR23  ,169.0,2009JJ00
CR23  ,127.0,2010JJ00
CR23  ,116.0,2011JJ00
CR23  ,110.0,2012JJ00
CR23  ,105.0,2013JJ00
CR23  ,100.0,2014JJ00
CR23  ,71.0,2015JJ00
CR23  ,69.0,2016JJ00
CR23  ,62.0,2017JJ00
CR23  ,68.0,2018JJ00
CR23  ,82.0,2019JJ00
CR23  ,70.0,2020JJ00
CR23  ,43.0,2021JJ00
CR23  ,62.0,2022JJ00
CR23  ,46.0,2023JJ00
CR24  ,38.0,1988JJ00
CR24  ,47.0,1989JJ00
CR24  ,35.0,1990JJ00
CR24  ,34.0,1991JJ00
CR24  ,19.0,1992JJ00
CR24  ,24.0,1993JJ00
CR24  ,18.0,1994JJ00
CR24  ,12.0,1995JJ00
CR24  ,8.0,1996JJ00
CR24  ,16.0,1997JJ00
CR24  ,18.0,1998JJ00
CR24  ,12.0,1999JJ00
CR24  ,14.0,2000JJ00
CR24  ,14.0,2001JJ00
CR24  ,18.0,2002JJ00
CR24  ,15.0,2003JJ00
CR24  ,18.0,2004JJ00
CR24  ,23.0,2005JJ00
CR24  ,15.0,2006JJ00
CR24  ,17.0,2007JJ00
CR24  ,20.0,2008JJ00
CR24  ,23.0,2009JJ00
CR24  ,15.0,2010JJ00
CR24  ,14.0,2011JJ00
CR24  ,21.0,2012JJ00
CR24  ,12.0,2013JJ00
CR24  ,14.0,2014JJ00
CR24  ,11.0,2015JJ00
CR24  ,12.0,2016JJ00
CR24  ,7.0,2017JJ00
CR24  ,1.0,2018JJ00
CR24  ,4.0,2019JJ00
CR24  ,2.0,2020JJ00
CR24  ,6.0,2021JJ00
CR24  ,8.0,2022JJ00
CR24  ,7.0,2023JJ00
CR25  ,64.0,1988JJ00
CR25  ,50.0,1989JJ00
CR25  ,51.0,1990JJ00
CR25  ,43.0,1991JJ00
CR25  ,31.0,1992JJ00
CR25  ,18.0,1993JJ00
CR25  ,22.0,1994JJ00
CR25  ,25.0,1995JJ00
CR25  ,20.0,1996JJ00
CR25  ,27.0,1997JJ00
CR25  ,25.0,1998JJ00
CR25  ,28.0,1999JJ00
CR25  ,40.0,2000JJ00
CR25  ,37.0,2001JJ00
CR25  ,41.0,2002JJ00
CR25  ,28.0,2003JJ00
CR25  ,26.0,2004JJ00
CR25  ,33.0,2005JJ00
CR25  ,32.0,2006JJ00
CR25  ,22.0,2007JJ00
CR25  ,27.0,2008JJ00
CR25  ,26.0,2009JJ00
CR25  ,33.0,2010JJ00
CR25  ,23.0,2011JJ00
CR25  ,31.0,2012JJ00
CR25  ,15.0,2013JJ00
CR25  ,16.0,2014JJ00
CR25  ,13.0,2015JJ00
CR25  ,18.0,2016JJ00
CR25  ,10.0,2017JJ00
CR25  ,9.0,2018JJ00
CR25  ,16.0,2019JJ00
CR25  ,9.0,2020JJ00
CR25  ,18.0,2021JJ00
CR25  ,12.0,2022JJ00
CR25  ,7.0,2023JJ00
CR26  ,211.0,1988JJ00
CR26  ,226.0,1989JJ00
CR26  ,226.0,1990JJ00
CR26  ,234.0,1991JJ00
CR26  ,189.0,1992JJ00
CR26  ,191.0,1993JJ00
CR26  ,152.0,1994JJ00
CR26  ,132.0,1995JJ00
CR26  ,135.0,1996JJ00
CR26  ,166.0,1997JJ00
CR26  ,156.0,1998JJ00
CR26  ,187.0,1999JJ00
CR26  ,185.0,2000JJ00
CR26  ,196.0,2001JJ00
CR26  ,176.0,2002JJ00
CR26  ,173.0,2003JJ00
CR26  ,152.0,2004JJ00
CR26  ,134.0,2005JJ00
CR26  ,122.0,2006JJ00
CR26  ,137.0,2007JJ00
CR26  ,138.0,2008JJ00
CR26  ,119.0,2009JJ00
CR26  ,112.0,2010JJ00
CR26  ,140.0,2011JJ00
CR26  ,119.0,2012JJ00
CR26  ,93.0,2013JJ00
CR26  ,83.0,2014JJ00
CR26  ,81.0,2015JJ00
CR26  ,73.0,2016JJ00
CR26  ,84.0,2017JJ00
CR26  ,87.0,2018JJ00
CR26  ,70.0,2019JJ00
CR26  ,67.0,2020JJ00
CR26  ,57.0,2021JJ00
CR26  ,57.0,2022JJ00
CR26  ,57.0,2023JJ00
CR27  ,21.0,1988JJ00
CR27  ,20.0,1989JJ00
CR27  ,25.0,1990JJ00
CR27  ,20.0,1991JJ00
CR27  ,29.0,1992JJ00
CR27  ,25.0,1993JJ00
CR27  ,13.0,1994JJ00
CR27  ,18.0,1995JJ00
CR27  ,11.0,1996JJ00
CR27  ,18.0,1997JJ00
CR27  ,11.0,1998JJ00
CR27  ,9.0,1999JJ00
CR27  ,18.0,2000JJ00
CR27  ,19.0,2001JJ00
CR27  ,28.0,2002JJ00
CR27  ,29.0,2003JJ00
CR27  ,18.0,2004JJ00
CR27  ,18.0,2005JJ00
CR27  ,14.0,2006JJ00
CR27  ,21.0,2007JJ00
CR27  ,21.0,2008JJ00
CR27  ,23.0,2009JJ00
CR27  ,21.0,2010JJ00
CR27  ,16.0,2011JJ00
CR27  ,19.0,2012JJ00
CR27  ,14.0,2013JJ00
CR27  ,10.0,2014JJ00
CR27  ,12.0,2015JJ00
CR27  ,5.0,2016JJ00
CR27  ,14.0,2017JJ00
CR27  ,7.0,2018JJ00
CR27  ,9.0,2019JJ00
CR27  ,10.0,2020JJ00
CR27  ,7.0,2021JJ00
CR27  ,8.0,2022JJ00
CR27  ,1.0,2023JJ00
CR28  ,51.0,1988JJ00
CR28  ,45.0,1989JJ00
CR28  ,39.0,1990JJ00
CR28  ,47.0,1991JJ00
CR28  ,35.0,1992JJ00
CR28  ,32.0,1993JJ00
CR28  ,28.0,1994JJ00
CR28  ,29.0,1995JJ00
CR28  ,29.0,1996JJ00
CR28  ,32.0,1997JJ00
CR28  ,29.0,1998JJ00
CR28  ,24.0,1999JJ00
CR28  ,33.0,2000JJ00
CR28  ,31.0,2001JJ00
CR28  ,27.0,2002JJ00
CR28  ,28.0,2003JJ00
CR28  ,32.0,2004JJ00
CR28  ,29.0,2005JJ00
CR28  ,30.0,2006JJ00
CR28  ,24.0,2007JJ00
CR28  ,30.0,2008JJ00
CR28  ,24.0,2009JJ00
CR28  ,17.0,2010JJ00
CR28  ,21.0,2011JJ00
CR28  ,14.0,2012JJ00
CR28  ,16.0,2013JJ00
CR28  ,15.0,2014JJ00
CR28  ,11.0,2015JJ00
CR28  ,16.0,2016JJ00
CR28  ,26.0,2017JJ00
CR28  ,15.0,2018JJ00
CR28  ,13.0,2019JJ00
CR28  ,11.0,2020JJ00
CR28  ,8.0,2021JJ00
CR28  ,16.0,2022JJ00
CR28  ,12.0,2023JJ00
CR29  ,466.0,1988JJ00
CR29  ,480.0,1989JJ00
CR29  ,515.0,1990JJ00
CR29  ,482.0,1991JJ00
CR29  ,422.0,1992JJ00
CR29  ,376.0,1993JJ00
CR29  ,363.0,1994JJ00
CR29  ,305.0,1995JJ00
CR29  ,284.0,1996JJ00
CR29  ,285.0,1997JJ00
CR29  ,329.0,1998JJ00
CR29  ,374.0,1999JJ00
CR29  ,391.0,2000JJ00
