PV29  ,119.09.0,2014JJ00
PV29  ,113.07.0,2015JJ00
PV29  ,113.07.0,2016JJ00
PV29  ,109.010.0,2017JJ00
PV29  ,109.05.0,2018JJ00
PV29  ,121.015.0,2019JJ00
PV29  ,136.09.0,2020JJ00
PV29  ,136.014.0,2021JJ00
PV29  ,128.09.0,2022JJ00
PV29  ,119.012.0,2023JJ00
PV30  ,206.014.0,1988JJ00
PV30  ,268.030.0,1989JJ00
PV30  ,297.033.0,1990JJ00
PV30  ,331.024.0,1991JJ00
PV30  ,326.017.0,1992JJ00
PV30  ,341.021.0,1993JJ00
PV30  ,343.019.0,1994JJ00
PV30  ,387.015.0,1995JJ00
PV30  ,393.018.0,1996JJ00
PV30  ,433.020.0,1997JJ00
PV30  ,475.013.0,1998JJ00
PV30  ,525.017.0,1999JJ00
PV30  ,559.017.0,2000JJ00
PV30  ,603.013.0,2001JJ00
PV30  ,612.020.0,2002JJ00
PV30  ,632.019.0,2003JJ00
PV30  ,667.017.0,2004JJ00
PV30  ,683.015.0,2005JJ00
PV30  ,730.029.0,2006JJ00
PV30  ,741.024.0,2007JJ00
PV30  ,741.024.0,2008JJ00
PV30  ,804.022.0,2009JJ00
PV30  ,837.030.0,2010JJ00
PV30  ,784.027.0,2011JJ00
PV30  ,773.035.0,2012JJ00
PV30  ,698.028.0,2013JJ00
PV30  ,822.035.0,2014JJ00
PV30  ,759.037.0,2015JJ00
PV30  ,766.055.0,2016JJ00
PV30  ,722.046.0,2017JJ00
PV30  ,831.048.0,2018JJ00
PV30  ,812.061.0,2019JJ00
PV30  ,863.043.0,2020JJ00
PV30  ,975.049.0,2021JJ00
PV30  ,891.060.0,2022JJ00
PV30  ,840.058.0,2023JJ00
PV31  ,104.012.0,1988JJ00
PV31  ,98.07.0,1989JJ00
PV31  ,114.010.0,1990JJ00
PV31  ,149.04.0,1991JJ00
PV31  ,167.09.0,1992JJ00
PV31  ,171.08.0,1993JJ00
PV31  ,140.09.0,1994JJ00
PV31  ,162.04.0,1995JJ00
PV31  ,166.08.0,1996JJ00
PV31  ,169.06.0,1997JJ00
PV31  ,206.07.0,1998JJ00
PV31  ,195.05.0,1999JJ00
PV31  ,243.04.0,2000JJ00
PV31  ,280.05.0,2001JJ00
PV31  ,272.010.0,2002JJ00
PV31  ,290.06.0,2003JJ00
PV31  ,275.08.0,2004JJ00
PV31  ,274.09.0,2005JJ00
PV31  ,274.013.0,2006JJ00
PV31  ,279.011.0,2007JJ00
PV31  ,271.012.0,2008JJ00
PV31  ,272.011.0,2009JJ00
PV31  ,319.015.0,2010JJ00
PV31  ,301.015.0,2011JJ00
PV31  ,302.014.0,2012JJ00
PV31  ,297.011.0,2013JJ00
PV31  ,249.016.0,2014JJ00
PV31  ,226.012.0,2015JJ00
PV31  ,288.019.0,2016JJ00
PV31  ,270.015.0,2017JJ00
PV31  ,314.020.0,2018JJ00
PV31  ,301.017.0,2019JJ00
PV31  ,318.017.0,2020JJ00
PV31  ,317.023.0,2021JJ00
PV31  ,344.08.0,2022JJ00
PV31  ,330.017.0,2023JJ00
CR01  ,10.00.0,1988JJ00
CR01  ,22.00.0,1989JJ00
CR01  ,8.00.0,1990JJ00
CR01  ,14.02.0,1991JJ00
CR01  ,20.01.0,1992JJ00
CR01  ,10.01.0,1993JJ00
CR01  ,12.01.0,1994JJ00
CR01  ,27.00.0,1995JJ00
CR01  ,25.02.0,1996JJ00
CR01  ,29.00.0,1997JJ00
CR01  ,25.00.0,1998JJ00
CR01  ,31.01.0,1999JJ00
CR01  ,23.00.0,2000JJ00
CR01  ,31.00.0,2001JJ00
CR01  ,26.00.0,2002JJ00
CR01  ,32.02.0,2003JJ00
CR01  ,45.02.0,2004JJ00
CR01  ,34.03.0,2005JJ00
CR01  ,36.01.0,2006JJ00
CR01  ,34.00.0,2007JJ00
CR01  ,42.00.0,2008JJ00
CR01  ,39.02.0,2009JJ00
CR01  ,39.01.0,2010JJ00
CR01  ,38.01.0,2011JJ00
CR01  ,37.05.0,2012JJ00
CR01  ,32.03.0,2013JJ00
CR01  ,32.02.0,2014JJ00
CR01  ,44.01.0,2015JJ00
CR01  ,32.01.0,2016JJ00
CR01  ,38.03.0,2017JJ00
CR01  ,31.04.0,2018JJ00
CR01  ,23.01.0,2019JJ00
CR01  ,37.02.0,2020JJ00
CR01  ,29.02.0,2021JJ00
CR01  ,39.01.0,2022JJ00
CR01  ,38.06.0,2023JJ00
CR02  ,5.00.0,1988JJ00
CR02  ,6.01.0,1989JJ00
CR02  ,7.00.0,1990JJ00
CR02  ,6.01.0,1991JJ00
CR02  ,10.00.0,1992JJ00
CR02  ,10.00.0,1993JJ00
CR02  ,15.00.0,1994JJ00
CR02  ,14.01.0,1995JJ00
CR02  ,8.02.0,1996JJ00
CR02  ,13.01.0,1997JJ00
CR02  ,16.00.0,1998JJ00
CR02  ,13.00.0,1999JJ00
CR02  ,12.00.0,2000JJ00
CR02  ,14.01.0,2001JJ00
CR02  ,11.01.0,2002JJ00
CR02  ,15.02.0,2003JJ00
CR02  ,16.00.0,2004JJ00
CR02  ,10.00.0,2005JJ00
CR02  ,13.01.0,2006JJ00
CR02  ,10.00.0,2007JJ00
CR02  ,12.00.0,2008JJ00
CR02  ,14.00.0,2009JJ00
CR02  ,11.04.0,2010JJ00
CR02  ,10.00.0,2011JJ00
CR02  ,10.02.0,2012JJ00
CR02  ,11.00.0,2013JJ00
CR02  ,13.01.0,2014JJ00
CR02  ,16.00.0,2015JJ00
CR02  ,11.01.0,2016JJ00
CR02  ,10.03.0,2017JJ00
CR02  ,9.00.0,2018JJ00
CR02  ,17.00.0,2019JJ00
CR02  ,17.00.0,2020JJ00
CR02  ,9.01.0,2021JJ00
CR02  ,8.00.0,2022JJ00
CR02  ,22.00.0,2023JJ00
CR03  ,67.03.0,1988JJ00
CR03  ,60.03.0,1989JJ00
CR03  ,71.03.0,1990JJ00
CR03  ,72.04.0,1991JJ00
CR03  ,81.04.0,1992JJ00
CR03  ,89.08.0,1993JJ00
CR03  ,93.05.0,1994JJ00
CR03  ,115.05.0,1995JJ00
