RegioS,MannenEnVrouwen_4,Perioden
CR06  ,9.4,2011JJ00
CR06  ,9.2,2012JJ00
CR06  ,9.3,2013JJ00
CR06  ,9.4,2014JJ00
CR06  ,9.9,2015JJ00
CR06  ,10.6,2016JJ00
CR06  ,10.2,2017JJ00
CR06  ,10.2,2018JJ00
CR06  ,9.9,2019JJ00
CR06  ,10.4,2020JJ00
CR06  ,10.6,2021JJ00
CR06  ,11.3,2022JJ00
CR06  ,11.2,2023JJ00
CR07  ,8.8,1988JJ00
CR07  ,9.0,1989JJ00
CR07  ,9.4,1990JJ00
CR07  ,9.5,1991JJ00
CR07  ,8.6,1992JJ00
CR07  ,9.6,1993JJ00
CR07  ,9.0,1994JJ00
CR07  ,9.7,1995JJ00
CR07  ,9.5,1996JJ00
CR07  ,9.3,1997JJ00
CR07  ,9.4,1998JJ00
CR07  ,9.3,1999JJ00
CR07  ,9.7,2000JJ00
CR07  ,9.3,2001JJ00
CR07  ,9.7,2002JJ00
CR07  ,9.5,2003JJ00
CR07  ,8.9,2004JJ00
CR07  ,9.0,2005JJ00
CR07  ,8.9,2006JJ00
CR07  ,9.1,2007JJ00
CR07  ,8.9,2008JJ00
CR07  ,8.9,2009JJ00
CR07  ,8.8,2010JJ00
CR07  ,9.4,2011JJ00
CR07  ,9.7,2012JJ00
CR07  ,9.4,2013JJ00
CR07  ,8.9,2014JJ00
CR07  ,10.3,2015JJ00
CR07  ,9.9,2016JJ00
CR07  ,10.4,2017JJ00
CR07  ,10.8,2018JJ00
CR07  ,10.4,2019JJ00
CR07  ,11.2,2020JJ00
CR07  ,11.3,2021JJ00
CR07  ,11.6,2022JJ00
CR07  ,11.3,2023JJ00
CR08  ,8.2,1988JJ00
CR08  ,8.7,1989JJ00
CR08  ,8.5,1990JJ00
CR08  ,8.8,1991JJ00
CR08  ,9.0,1992JJ00
CR08  ,9.6,1993JJ00
CR08  ,8.7,1994JJ00
CR08  ,9.3,1995JJ00
CR08  ,8.6,1996JJ00
CR08  ,9.2,1997JJ00
CR08  ,9.3,1998JJ00
CR08  ,9.7,1999JJ00
CR08  ,9.5,2000JJ00
CR08  ,9.4,2001JJ00
CR08  ,10.0,2002JJ00
CR08  ,9.3,2003JJ00
CR08  ,9.2,2004JJ00
CR08  ,9.3,2005JJ00
CR08  ,9.1,2006JJ00
CR08  ,9.2,2007JJ00
CR08  ,9.5,2008JJ00
CR08  ,10.1,2009JJ00
CR08  ,10.4,2010JJ00
CR08  ,9.9,2011JJ00
CR08  ,10.3,2012JJ00
CR08  ,10.1,2013JJ00
CR08  ,10.1,2014JJ00
CR08  ,10.4,2015JJ00
CR08  ,10.9,2016JJ00
CR08  ,10.9,2017JJ00
CR08  ,11.1,2018JJ00
CR08  ,11.0,2019JJ00
CR08  ,11.7,2020JJ00
CR08  ,12.4,2021JJ00
CR08  ,12.7,2022JJ00
CR08  ,12.1,2023JJ00
CR09  ,9.0,1988JJ00
CR09  ,9.0,1989JJ00
CR09  ,9.4,1990JJ00
CR09  ,9.3,1991JJ00
CR09  ,9.0,1992JJ00
CR09  ,9.3,1993JJ00
CR09  ,9.3,1994JJ00
CR09  ,10.0,1995JJ00
CR09  ,9.3,1996JJ00
CR09  ,9.2,1997JJ00
CR09  ,9.5,1998JJ00
CR09  ,9.5,1999JJ00
CR09  ,9.5,2000JJ00
CR09  ,9.0,2001JJ00
CR09  ,9.2,2002JJ00
CR09  ,9.2,2003JJ00
CR09  ,9.3,2004JJ00
CR09  ,8.6,2005JJ00
CR09  ,8.9,2006JJ00
CR09  ,8.8,2007JJ00
CR09  ,9.3,2008JJ00
CR09  ,8.6,2009JJ00
CR09  ,8.9,2010JJ00
CR09  ,9.1,2011JJ00
CR09  ,9.6,2012JJ00
CR09  ,9.9,2013JJ00
CR09  ,9.4,2014JJ00
CR09  ,9.7,2015JJ00
CR09  ,10.4,2016JJ00
CR09  ,10.4,2017JJ00
CR09  ,10.7,2018JJ00
CR09  ,9.9,2019JJ00
CR09  ,10.7,2020JJ00
CR09  ,12.0,2021JJ00
CR09  ,12.0,2022JJ00
CR09  ,11.1,2023JJ00
CR10  ,8.1,1988JJ00
CR10  ,8.1,1989JJ00
CR10  ,8.4,1990JJ00
CR10  ,8.3,1991JJ00
CR10  ,8.2,1992JJ00
CR10  ,8.6,1993JJ00
CR10  ,8.2,1994JJ00
CR10  ,7.9,1995JJ00
CR10  ,8.2,1996JJ00
CR10  ,8.3,1997JJ00
CR10  ,8.0,1998JJ00
CR10  ,8.3,1999JJ00
CR10  ,8.3,2000JJ00
CR10  ,8.2,2001JJ00
CR10  ,8.1,2002JJ00
CR10  ,8.2,2003JJ00
CR10  ,7.8,2004JJ00
CR10  ,7.8,2005JJ00
CR10  ,7.9,2006JJ00
CR10  ,7.4,2007JJ00
CR10  ,7.2,2008JJ00
CR10  ,7.4,2009JJ00
CR10  ,7.5,2010JJ00
CR10  ,7.5,2011JJ00
CR10  ,7.4,2012JJ00
CR10  ,7.6,2013JJ00
CR10  ,7.8,2014JJ00
CR10  ,7.9,2015JJ00
CR10  ,7.9,2016JJ00
CR10  ,8.1,2017JJ00
CR10  ,8.3,2018JJ00
CR10  ,7.9,2019JJ00
CR10  ,8.7,2020JJ00
CR10  ,8.7,2021JJ00
CR10  ,8.9,2022JJ00
CR10  ,8.4,2023JJ00
CR11  ,8.7,1988JJ00
CR11  ,9.2,1989JJ00
CR11  ,9.1,1990JJ00
CR11  ,9.4,1991JJ00
CR11  ,9.1,1992JJ00
CR11  ,9.3,1993JJ00
CR11  ,9.5,1994JJ00
CR11  ,9.2,1995JJ00
CR11  ,9.9,1996JJ00
CR11  ,9.4,1997JJ00
CR11  ,9.1,1998JJ00
CR11  ,9.2,1999JJ00
CR11  ,9.0,2000JJ00
CR11  ,9.5,2001JJ00
CR11  ,9.1,2002JJ00
CR11  ,8.7,2003JJ00
CR11  ,8.6,2004JJ00
CR11  ,8.3,2005JJ00
CR11  ,8.6,2006JJ00
CR11  ,8.2,2007JJ00
CR11  ,8.2,2008JJ00
CR11  ,8.6,2009JJ00
CR11  ,8.4,2010JJ00
CR11  ,7.9,2011JJ00
CR11  ,8.3,2012JJ00
CR11  ,8.6,2013JJ00
CR11  ,8.6,2014JJ00
CR11  ,8.7,2015JJ00
CR11  ,8.5,2016JJ00
CR11  ,9.2,2017JJ00
CR11  ,9.4,2018JJ00
CR11  ,9.5,2019JJ00
CR11  ,10.4,2020JJ00
CR11  ,10.0,2021JJ00
CR11  ,10.1,2022JJ00
CR11  ,10.1,2023JJ00
CR12  ,8.6,1988JJ00
CR12  ,9.1,1989JJ00
CR12  ,8.7,1990JJ00
CR12  ,9.0,1991JJ00
CR12  ,8.8,1992JJ00
CR12  ,9.7,1993JJ00
CR12  ,8.9,1994JJ00
CR12  ,9.3,1995JJ00
CR12  ,9.2,1996JJ00
CR12  ,9.2,1997JJ00
CR12  ,9.0,1998JJ00
CR12  ,9.4,1999JJ00
CR12  ,9.6,2000JJ00
CR12  ,9.3,2001JJ00
CR12  ,9.4,2002JJ00
CR12  ,9.5,2003JJ00
CR12  ,8.8,2004JJ00
CR12  ,8.9,2005JJ00
CR12  ,8.7,2006JJ00
CR12  ,8.2,2007JJ00
CR12  ,8.6,2008JJ00
CR12  ,8.5,2009JJ00
CR12  ,8.5,2010JJ00
CR12  ,8.6,2011JJ00
CR12  ,8.8,2012JJ00
CR12  ,9.1,2013JJ00
CR12  ,8.8,2014JJ00
CR12  ,9.3,2015JJ00
CR12  ,9.5,2016JJ00
CR12  ,9.3,2017JJ00
CR12  ,9.5,2018JJ00
CR12  ,9.6,2019JJ00
CR12  ,10.6,2020JJ00
CR12  ,10.8,2021JJ00
CR12  ,10.5,2022JJ00
CR12  ,10.4,2023JJ00
CR13  ,8.0,1988JJ00
CR13  ,8.3,1989JJ00
CR13  ,8.2,1990JJ00
CR13  ,8.3,1991JJ00
CR13  ,8.4,1992JJ00
CR13  ,8.7,1993JJ00
CR13  ,8.4,1994JJ00
CR13  ,8.5,1995JJ00
CR13  ,8.6,1996JJ00
CR13  ,8.3,1997JJ00
CR13  ,8.7,1998JJ00
CR13  ,8.8,1999JJ00
CR13  ,8.6,2000JJ00
CR13  ,8.5,2001JJ00
CR13  ,8.8,2002JJ00
CR13  ,8.9,2003JJ00
CR13  ,8.2,2004JJ00
CR13  ,8.5,2005JJ00
CR13  ,8.3,2006JJ00
CR13  ,8.0,2007JJ00
CR13  ,8.1,2008JJ00
CR13  ,8.1,2009JJ00
CR13  ,8.2,2010JJ00
CR13  ,8.1,2011JJ00
CR13  ,8.5,2012JJ00
CR13  ,8.5,2013JJ00
CR13  ,8.3,2014JJ00
CR13  ,8.6,2015JJ00
CR13  ,8.9,2016JJ00
CR13  ,8.7,2017JJ00
CR13  ,9.0,2018JJ00
CR13  ,9.1,2019JJ00
CR13  ,9.8,2020JJ00
CR13  ,9.8,2021JJ00
CR13  ,9.9,2022JJ00
CR13  ,9.4,2023JJ00
CR14  ,8.6,1988JJ00
CR14  ,9.2,1989JJ00
CR14  ,9.1,1990JJ00
CR14  ,9.2,1991JJ00
CR14  ,9.2,1992JJ00
CR14  ,9.8,1993JJ00
CR14  ,9.3,1994JJ00
CR14  ,9.1,1995JJ00
CR14  ,9.4,1996JJ00
CR14  ,9.6,1997JJ00
CR14  ,9.4,1998JJ00
CR14  ,9.7,1999JJ00
CR14  ,9.7,2000JJ00
CR14  ,9.5,2001JJ00
CR14  ,9.7,2002JJ00
CR14  ,9.7,2003JJ00
CR14  ,9.2,2004JJ00
CR14  ,9.4,2005JJ00
CR14  ,9.0,2006JJ00
CR14  ,8.9,2007JJ00
CR14  ,9.0,2008JJ00
CR14  ,9.2,2009JJ00
CR14  ,9.3,2010JJ00
CR14  ,9.1,2011JJ00
CR14  ,9.4,2012JJ00
CR14  ,9.6,2013JJ00
CR14  ,9.4,2014JJ00
CR14  ,9.9,2015JJ00
CR14  ,10.0,2016JJ00
CR14  ,10.4,2017JJ00
CR14  ,10.5,2018JJ00
CR14  ,10.5,2019JJ00
CR14  ,11.2,2020JJ00
CR14  ,11.7,2021JJ00
CR14  ,11.8,2022JJ00
CR14  ,11.5,2023JJ00
CR15  ,8.6,1988JJ00
CR15  ,8.9,1989JJ00
CR15  ,8.7,1990JJ00
CR15  ,8.8,1991JJ00
CR15  ,8.8,1992JJ00
CR15  ,9.2,1993JJ00
CR15  ,8.7,1994JJ00
CR15  ,8.6,1995JJ00
CR15  ,9.0,1996JJ00
CR15  ,8.8,1997JJ00
CR15  ,8.7,1998JJ00
CR15  ,8.7,1999JJ00
CR15  ,8.9,2000JJ00
CR15  ,8.6,2001JJ00
CR15  ,8.7,2002JJ00
CR15  ,8.8,2003JJ00
CR15  ,8.4,2004JJ00
CR15  ,8.2,2005JJ00
CR15  ,8.1,2006JJ00
CR15  ,8.2,2007JJ00
CR15  ,8.1,2008JJ00
CR15  ,8.0,2009JJ00
CR15  ,8.4,2010JJ00
CR15  ,8.2,2011JJ00
CR15  ,8.6,2012JJ00
CR15  ,8.5,2013JJ00
CR15  ,8.2,2014JJ00
CR15  ,8.6,2015JJ00
CR15  ,8.6,2016JJ00
CR15  ,9.0,2017JJ00
CR15  ,9.0,2018JJ00
CR15  ,8.9,2019JJ00
CR15  ,9.8,2020JJ00
CR15  ,9.8,2021JJ00
CR15  ,9.8,2022JJ00
CR15  ,9.6,2023JJ00
CR16  ,8.1,1988JJ00
CR16  ,8.2,1989JJ00
CR16  ,8.4,1990JJ00
CR16  ,8.4,1991JJ00
CR16  ,7.9,1992JJ00
CR16  ,8.8,1993JJ00
CR16  ,8.0,1994JJ00
CR16  ,8.2,1995JJ00
CR16  ,8.1,1996JJ00
CR16  ,7.9,1997JJ00
CR16  ,7.8,1998JJ00
CR16  ,8.0,1999JJ00
CR16  ,7.9,2000JJ00
CR16  ,7.8,2001JJ00
CR16  ,8.1,2002JJ00
CR16  ,8.0,2003JJ00
CR16  ,7.8,2004JJ00
CR16  ,7.6,2005JJ00
CR16  ,7.3,2006JJ00
CR16  ,7.2,2007JJ00
CR16  ,7.5,2008JJ00
CR16  ,7.5,2009JJ00
CR16  ,7.4,2010JJ00
CR16  ,7.5,2011JJ00
CR16  ,7.6,2012JJ00
CR16  ,7.4,2013JJ00
CR16  ,7.7,2014JJ00
CR16  ,8.2,2015JJ00
CR16  ,7.7,2016JJ00
CR16  ,8.2,2017JJ00
CR16  ,8.2,2018JJ00
CR16  ,8.0,2019JJ00
CR16  ,9.4,2020JJ00
CR16  ,9.5,2021JJ00
CR16  ,9.0,2022JJ00
CR16  ,8.5,2023JJ00
CR17  ,8.0,1988JJ00
CR17  ,8.2,1989JJ00
CR17  ,8.1,1990JJ00
CR17  ,8.2,1991JJ00
CR17  ,8.0,1992JJ00
CR17  ,8.4,1993JJ00
CR17  ,8.2,1994JJ00
CR17  ,8.2,1995JJ00
CR17  ,8.4,1996JJ00
CR17  ,8.0,1997JJ00
CR17  ,8.2,1998JJ00
CR17  ,8.3,1999JJ00
CR17  ,8.2,2000JJ00
CR17  ,8.1,2001JJ00
CR17  ,7.9,2002JJ00
CR17  ,7.9,2003JJ00
CR17  ,7.6,2004JJ00
CR17  ,7.4,2005JJ00
CR17  ,7.4,2006JJ00
CR17  ,6.9,2007JJ00
CR17  ,7.2,2008JJ00
CR17  ,7.1,2009JJ00
CR17  ,7.2,2010JJ00
CR17  ,7.2,2011JJ00
CR17  ,7.2,2012JJ00
CR17  ,7.3,2013JJ00
CR17  ,7.2,2014JJ00
CR17  ,7.5,2015JJ00
CR17  ,7.5,2016JJ00
CR17  ,7.5,2017JJ00
CR17  ,7.6,2018JJ00
CR17  ,7.5,2019JJ00
CR17  ,8.2,2020JJ00
CR17  ,8.3,2021JJ00
CR17  ,8.3,2022JJ00
CR17  ,8.3,2023JJ00
CR18  ,6.8,1988JJ00
CR18  ,6.9,1989JJ00
CR18  ,7.4,1990JJ00
CR18  ,7.0,1991JJ00
CR18  ,7.4,1992JJ00
CR18  ,7.5,1993JJ00
CR18  ,7.3,1994JJ00
CR18  ,7.4,1995JJ00
CR18  ,7.4,1996JJ00
CR18  ,7.6,1997JJ00
CR18  ,7.6,1998JJ00
CR18  ,7.5,1999JJ00
CR18  ,7.7,2000JJ00
CR18  ,7.6,2001JJ00
CR18  ,7.8,2002JJ00
CR18  ,7.5,2003JJ00
CR18  ,7.6,2004JJ00
CR18  ,7.5,2005JJ00
CR18  ,7.5,2006JJ00
CR18  ,7.8,2007JJ00
CR18  ,7.6,2008JJ00
CR18  ,7.3,2009JJ00
CR18  ,7.6,2010JJ00
CR18  ,7.7,2011JJ00
CR18  ,7.9,2012JJ00
CR18  ,8.1,2013JJ00
CR18  ,8.2,2014JJ00
CR18  ,8.7,2015JJ00
CR18  ,8.7,2016JJ00
CR18  ,9.0,2017JJ00
CR18  ,9.0,2018JJ00
CR18  ,9.1,2019JJ00
CR18  ,9.5,2020JJ00
CR18  ,10.2,2021JJ00
CR18  ,9.8,2022JJ00
CR18  ,10.3,2023JJ00
CR19  ,6.8,1988JJ00
CR19  ,7.1,1989JJ00
CR19  ,7.2,1990JJ00
CR19  ,7.2,1991JJ00
CR19  ,7.3,1992JJ00
CR19  ,7.8,1993JJ00
CR19  ,7.3,1994JJ00
CR19  ,7.4,1995JJ00
CR19  ,7.4,1996JJ00
CR19  ,7.6,1997JJ00
CR19  ,7.4,1998JJ00
CR19  ,7.7,1999JJ00
CR19  ,7.8,2000JJ00
CR19  ,7.7,2001JJ00
CR19  ,7.9,2002JJ00
CR19  ,8.0,2003JJ00
CR19  ,7.5,2004JJ00
CR19  ,7.8,2005JJ00
CR19  ,7.5,2006JJ00
CR19  ,7.5,2007JJ00
CR19  ,7.9,2008JJ00
CR19  ,7.9,2009JJ00
CR19  ,7.4,2010JJ00
CR19  ,7.6,2011JJ00
CR19  ,8.1,2012JJ00
CR19  ,8.1,2013JJ00
CR19  ,7.8,2014JJ00
CR19  ,8.5,2015JJ00
CR19  ,8.9,2016JJ00
CR19  ,8.4,2017JJ00
CR19  ,8.6,2018JJ00
CR19  ,8.4,2019JJ00
CR19  ,9.5,2020JJ00
CR19  ,9.7,2021JJ00
CR19  ,10.1,2022JJ00
CR19  ,9.9,2023JJ00
CR20  ,8.5,1988JJ00
CR20  ,8.7,1989JJ00
CR20  ,8.6,1990JJ00
CR20  ,9.0,1991JJ00
CR20  ,8.5,1992JJ00
CR20  ,8.7,1993JJ00
CR20  ,9.3,1994JJ00
CR20  ,9.0,1995JJ00
CR20  ,9.2,1996JJ00
CR20  ,8.8,1997JJ00
CR20  ,9.3,1998JJ00
CR20  ,9.3,1999JJ00
CR20  ,9.1,2000JJ00
CR20  ,9.2,2001JJ00
CR20  ,9.2,2002JJ00
CR20  ,9.8,2003JJ00
CR20  ,9.1,2004JJ00
CR20  ,9.0,2005JJ00
CR20  ,8.3,2006JJ00
CR20  ,8.7,2007JJ00
CR20  ,8.9,2008JJ00
CR20  ,8.7,2009JJ00
CR20  ,8.0,2010JJ00
CR20  ,9.0,2011JJ00
CR20  ,9.3,2012JJ00
CR20  ,9.3,2013JJ00
CR20  ,9.1,2014JJ00
CR20  ,9.7,2015JJ00
CR20  ,9.9,2016JJ00
CR20  ,9.7,2017JJ00
CR20  ,10.0,2018JJ00
CR20  ,9.7,2019JJ00
CR20  ,10.8,2020JJ00
CR20  ,10.7,2021JJ00
CR20  ,10.7,2022JJ00
CR20  ,11.3,2023JJ00
CR21  ,11.6,1988JJ00
CR21  ,11.9,1989JJ00
CR21  ,11.1,1990JJ00
CR21  ,11.6,1991JJ00
CR21  ,11.2,1992JJ00
CR21  ,12.2,1993JJ00
CR21  ,11.5,1994JJ00
CR21  ,12.0,1995JJ00
CR21  ,11.9,1996JJ00
CR21  ,11.3,1997JJ00
CR21  ,11.3,1998JJ00
CR21  ,11.4,1999JJ00
CR21  ,11.2,2000JJ00
CR21  ,11.3,2001JJ00
CR21  ,11.0,2002JJ00
CR21  ,10.6,2003JJ00
CR21  ,10.8,2004JJ00
CR21  ,10.6,2005JJ00
CR21  ,10.1,2006JJ00
CR21  ,9.9,2007JJ00
CR21  ,10.3,2008JJ00
CR21  ,9.7,2009JJ00
CR21  ,9.8,2010JJ00
CR21  ,9.8,2011JJ00
CR21  ,10.4,2012JJ00
CR21  ,10.1,2013JJ00
CR21  ,9.5,2014JJ00
CR21  ,10.6,2015JJ00
CR21  ,10.3,2016JJ00
CR21  ,10.3,2017JJ00
CR21  ,10.1,2018JJ00
CR21  ,9.9,2019JJ00
CR21  ,10.7,2020JJ00
CR21  ,10.7,2021JJ00
CR21  ,10.8,2022JJ00
CR21  ,10.5,2023JJ00
CR22  ,8.1,1988JJ00
CR22  ,8.7,1989JJ00
CR22  ,8.3,1990JJ00
CR22  ,8.6,1991JJ00
CR22  ,8.6,1992JJ00
CR22  ,8.8,1993JJ00
CR22  ,8.5,1994JJ00
CR22  ,8.8,1995JJ00
CR22  ,9.5,1996JJ00
CR22  ,8.8,1997JJ00
CR22  ,9.2,1998JJ00
CR22  ,8.9,1999JJ00
CR22  ,8.9,2000JJ00
CR22  ,8.5,2001JJ00
CR22  ,9.0,2002JJ00
CR22  ,8.6,2003JJ00
CR22  ,8.3,2004JJ00
CR22  ,8.5,2005JJ00
CR22  ,8.1,2006JJ00
CR22  ,8.2,2007JJ00
CR22  ,8.0,2008JJ00
CR22  ,8.7,2009JJ00
CR22  ,8.2,2010JJ00
CR22  ,8.2,2011JJ00
CR22  ,8.4,2012JJ00
CR22  ,8.4,2013JJ00
CR22  ,8.1,2014JJ00
CR22  ,9.0,2015JJ00
CR22  ,8.9,2016JJ00
CR22  ,8.6,2017JJ00
CR22  ,8.5,2018JJ00
CR22  ,8.1,2019JJ00
CR22  ,9.9,2020JJ00
CR22  ,9.3,2021JJ00
CR22  ,9.7,2022JJ00
CR22  ,9.3,2023JJ00
CR23  ,9.7,1988JJ00
CR23  ,9.8,1989JJ00
CR23  ,9.6,1990JJ00
CR23  ,9.3,1991JJ00
CR23  ,9.2,1992JJ00
CR23  ,9.6,1993JJ00
CR23  ,9.2,1994JJ00
CR23  ,9.1,1995JJ00
CR23  ,9.1,1996JJ00
CR23  ,8.6,1997JJ00
CR23  ,8.7,1998JJ00
CR23  ,8.6,1999JJ00
CR23  ,8.7,2000JJ00
CR23  ,8.6,2001JJ00
CR23  ,8.4,2002JJ00
CR23  ,8.3,2003JJ00
CR23  ,7.7,2004JJ00
CR23  ,7.7,2005JJ00
CR23  ,7.6,2006JJ00
CR23  ,7.3,2007JJ00
CR23  ,7.4,2008JJ00
CR23  ,7.1,2009JJ00
CR23  ,7.1,2010JJ00
CR23  ,6.9,2011JJ00
CR23  ,7.2,2012JJ00
CR23  ,7.0,2013JJ00
CR23  ,6.8,2014JJ00
CR23  ,7.0,2015JJ00
CR23  ,7.1,2016JJ00
CR23  ,6.7,2017JJ00
CR23  ,6.9,2018JJ00
CR23  ,6.7,2019JJ00
CR23  ,7.4,2020JJ00
CR23  ,7.5,2021JJ00
CR23  ,7.4,2022JJ00
CR23  ,7.1,2023JJ00
CR24  ,9.7,1988JJ00
CR24  ,10.1,1989JJ00
CR24  ,10.0,1990JJ00
CR24  ,9.9,1991JJ00
CR24  ,10.0,1992JJ00
CR24  ,10.8,1993JJ00
CR24  ,10.1,1994JJ00
CR24  ,10.2,1995JJ00
CR24  ,10.3,1996JJ00
CR24  ,10.4,1997JJ00
CR24  ,10.5,1998JJ00
CR24  ,10.5,1999JJ00
CR24  ,10.5,2000JJ00
CR24  ,10.3,2001JJ00
CR24  ,10.5,2002JJ00
CR24  ,10.5,2003JJ00
CR24  ,9.9,2004JJ00
CR24  ,10.0,2005JJ00
CR24  ,9.7,2006JJ00
CR24  ,9.9,2007JJ00
CR24  ,9.6,2008JJ00
CR24  ,9.9,2009JJ00
CR24  ,10.2,2010JJ00
CR24  ,9.9,2011JJ00
CR24  ,10.2,2012JJ00
CR24  ,10.2,2013JJ00
CR24  ,10.2,2014JJ00
CR24  ,10.8,2015JJ00
CR24  ,10.5,2016JJ00
CR24  ,10.3,2017JJ00
CR24  ,10.5,2018JJ00
CR24  ,10.4,2019JJ00
CR24  ,11.3,2020JJ00
CR24  ,11.4,2021JJ00
CR24  ,10.6,2022JJ00
CR24  ,11.2,2023JJ00
CR25  ,8.0,1988JJ00
CR25  ,7.7,1989JJ00
CR25  ,7.9,1990JJ00
CR25  ,8.0,1991JJ00
CR25  ,7.4,1992JJ00
CR25  ,8.1,1993JJ00
CR25  ,8.1,1994JJ00
CR25  ,8.2,1995JJ00
CR25  ,8.2,1996JJ00
CR25  ,8.3,1997JJ00
CR25  ,8.1,1998JJ00
CR25  ,8.3,1999JJ00
CR25  ,8.2,2000JJ00
CR25  ,8.2,2001JJ00
CR25  ,8.5,2002JJ00
CR25  ,8.0,2003JJ00
CR25  ,8.0,2004JJ00
CR25  ,7.8,2005JJ00
CR25  ,7.9,2006JJ00
CR25  ,7.9,2007JJ00
CR25  ,7.8,2008JJ00
CR25  ,7.9,2009JJ00
CR25  ,7.9,2010JJ00
CR25  ,7.7,2011JJ00
CR25  ,8.0,2012JJ00
CR25  ,8.1,2013JJ00
CR25  ,8.2,2014JJ00
CR25  ,8.1,2015JJ00
CR25  ,8.2,2016JJ00
CR25  ,8.2,2017JJ00
CR25  ,8.8,2018JJ00
CR25  ,8.4,2019JJ00
CR25  ,9.1,2020JJ00
CR25  ,9.1,2021JJ00
CR25  ,9.0,2022JJ00
CR25  ,9.0,2023JJ00
CR26  ,10.7,1988JJ00
CR26  ,11.2,1989JJ00
CR26  ,11.1,1990JJ00
CR26  ,11.1,1991JJ00
CR26  ,10.9,1992JJ00
CR26  ,11.6,1993JJ00
CR26  ,11.1,1994JJ00
CR26  ,11.1,1995JJ00
CR26  ,10.9,1996JJ00
CR26  ,10.7,1997JJ00
CR26  ,10.6,1998JJ00
CR26  ,10.9,1999JJ00
CR26  ,10.6,2000JJ00
CR26  ,10.5,2001JJ00
CR26  ,10.2,2002JJ00
CR26  ,9.9,2003JJ00
CR26  ,9.4,2004JJ00
CR26  ,9.2,2005JJ00
CR26  ,8.9,2006JJ00
CR26  ,8.7,2007JJ00
CR26  ,8.8,2008JJ00
CR26  ,8.2,2009JJ00
CR26  ,8.4,2010JJ00
CR26  ,8.1,2011JJ00
CR26  ,8.3,2012JJ00
CR26  ,7.9,2013JJ00
CR26  ,8.1,2014JJ00
CR26  ,8.3,2015JJ00
CR26  ,8.4,2016JJ00
CR26  ,8.1,2017JJ00
CR26  ,8.1,2018JJ00
CR26  ,8.0,2019JJ00
CR26  ,8.7,2020JJ00
CR26  ,8.7,2021JJ00
CR26  ,8.7,2022JJ00
CR26  ,8.2,2023JJ00
CR27  ,6.9,1988JJ00
CR27  ,7.5,1989JJ00
CR27  ,7.0,1990JJ00
CR27  ,7.2,1991JJ00
CR27  ,7.4,1992JJ00
CR27  ,7.6,1993JJ00
CR27  ,7.0,1994JJ00
CR27  ,7.3,1995JJ00
CR27  ,6.9,1996JJ00
CR27  ,6.9,1997JJ00
CR27  ,7.6,1998JJ00
CR27  ,7.5,1999JJ00
CR27  ,7.2,2000JJ00
CR27  ,7.1,2001JJ00
CR27  ,7.3,2002JJ00
CR27  ,7.5,2003JJ00
CR27  ,7.3,2004JJ00
CR27  ,7.4,2005JJ00
CR27  ,7.2,2006JJ00
CR27  ,7.3,2007JJ00
CR27  ,7.2,2008JJ00
CR27  ,7.5,2009JJ00
CR27  ,7.1,2010JJ00
CR27  ,7.3,2011JJ00
CR27  ,7.0,2012JJ00
CR27  ,7.4,2013JJ00
CR27  ,6.9,2014JJ00
CR27  ,7.5,2015JJ00
CR27  ,7.2,2016JJ00
CR27  ,7.6,2017JJ00
CR27  ,7.3,2018JJ00
CR27  ,7.1,2019JJ00
CR27  ,8.2,2020JJ00
CR27  ,7.9,2021JJ00
CR27  ,8.2,2022JJ00
CR27  ,7.8,2023JJ00
CR28  ,6.3,1988JJ00
CR28  ,6.3,1989JJ00
CR28  ,6.6,1990JJ00
CR28  ,6.4,1991JJ00
CR28  ,6.5,1992JJ00
CR28  ,7.0,1993JJ00
CR28  ,6.7,1994JJ00
CR28  ,6.7,1995JJ00
CR28  ,6.8,1996JJ00
CR28  ,6.9,1997JJ00
CR28  ,6.9,1998JJ00
CR28  ,7.4,1999JJ00
CR28  ,7.6,2000JJ00
CR28  ,6.9,2001JJ00
CR28  ,7.2,2002JJ00
CR28  ,7.3,2003JJ00
CR28  ,6.9,2004JJ00
CR28  ,6.9,2005JJ00
CR28  ,6.9,2006JJ00
CR28  ,7.0,2007JJ00
CR28  ,7.1,2008JJ00
CR28  ,7.1,2009JJ00
CR28  ,6.8,2010JJ00
CR28  ,7.0,2011JJ00
CR28  ,7.5,2012JJ00
CR28  ,7.3,2013JJ00
CR28  ,7.5,2014JJ00
CR28  ,8.0,2015JJ00
CR28  ,8.0,2016JJ00
CR28  ,7.8,2017JJ00
CR28  ,8.0,2018JJ00
CR28  ,8.1,2019JJ00
CR28  ,8.8,2020JJ00
CR28  ,8.6,2021JJ00
CR28  ,8.9,2022JJ00
CR28  ,8.8,2023JJ00
CR29  ,9.1,1988JJ00
CR29  ,9.4,1989JJ00
CR29  ,9.5,1990JJ00
CR29  ,9.3,1991JJ00
CR29  ,9.2,1992JJ00
CR29  ,9.8,1993JJ00
CR29  ,9.5,1994JJ00
CR29  ,9.3,1995JJ00
CR29  ,9.5,1996JJ00
CR29  ,9.5,1997JJ00
CR29  ,9.4,1998JJ00
CR29  ,9.5,1999JJ00
CR29  ,9.5,2000JJ00
CR29  ,9.3,2001JJ00
CR29  ,9.3,2002JJ00
CR29  ,9.4,2003JJ00
CR29  ,8.9,2004JJ00
