RegioS,WerkzameBeroepsbevolking_3,Perioden
GM0202,79.0,2017JJ00
GM0202,82.0,2018JJ00
GM0202,83.0,2019JJ00
GM0202,85.0,2020JJ00
GM0202,86.0,2021JJ00
GM0202,91.0,2022JJ00
GM0202,93.0,2023JJ00
GM0106,33.0,2013JJ00
GM0106,33.0,2014JJ00
GM0106,33.0,2015JJ00
GM0106,33.0,2016JJ00
GM0106,34.0,2017JJ00
GM0106,34.0,2018JJ00
GM0106,35.0,2019JJ00
GM0106,35.0,2020JJ00
GM0106,36.0,2021JJ00
GM0106,36.0,2022JJ00
GM0106,37.0,2023JJ00
GM0743,9.0,2013JJ00
GM0743,9.0,2014JJ00
GM0743,9.0,2015JJ00
GM0743,9.0,2016JJ00
GM0743,9.0,2017JJ00
GM0743,9.0,2018JJ00
GM0743,9.0,2019JJ00
GM0743,9.0,2020JJ00
GM0743,9.0,2021JJ00
GM0743,9.0,2022JJ00
GM0743,10.0,2023JJ00
GM0744,3.0,2013JJ00
GM0744,3.0,2014JJ00
GM0744,3.0,2015JJ00
GM0744,3.0,2016JJ00
GM0744,3.0,2017JJ00
GM0744,3.0,2018JJ00
GM0744,3.0,2019JJ00
GM0744,3.0,2020JJ00
GM0744,3.0,2021JJ00
GM0744,3.0,2022JJ00
GM0744,4.0,2023JJ00
GM0308,12.0,2013JJ00
GM0308,11.0,2014JJ00
GM0308,12.0,2015JJ00
GM0308,12.0,2016JJ00
GM0308,12.0,2017JJ00
GM0308,12.0,2018JJ00
GM0308,12.0,2019JJ00
GM0308,12.0,2020JJ00
GM0308,12.0,2021JJ00
GM0308,12.0,2022JJ00
GM0308,12.0,2023JJ00
GM0489,24.0,2013JJ00
GM0489,24.0,2014JJ00
GM0489,24.0,2015JJ00
GM0489,24.0,2016JJ00
GM0489,25.0,2017JJ00
GM0489,26.0,2018JJ00
GM0489,27.0,2019JJ00
GM0489,26.0,2020JJ00
GM0489,27.0,2021JJ00
GM0489,27.0,2022JJ00
GM0489,27.0,2023JJ00
GM0203,27.0,2013JJ00
GM0203,27.0,2014JJ00
GM0203,27.0,2015JJ00
GM0203,28.0,2016JJ00
GM0203,29.0,2017JJ00
GM0203,30.0,2018JJ00
GM0203,31.0,2019JJ00
GM0203,31.0,2020JJ00
GM0203,32.0,2021JJ00
GM0203,33.0,2022JJ00
GM0203,34.0,2023JJ00
GM0888,8.0,2013JJ00
GM0888,8.0,2014JJ00
GM0888,8.0,2015JJ00
GM0888,8.0,2016JJ00
GM0888,8.0,2017JJ00
GM0888,8.0,2018JJ00
GM0888,8.0,2019JJ00
GM0888,8.0,2020JJ00
GM0888,8.0,2021JJ00
GM0888,8.0,2022JJ00
GM0888,8.0,2023JJ00
GM1954,18.0,2013JJ00
GM1954,18.0,2014JJ00
GM1954,18.0,2015JJ00
GM1954,18.0,2016JJ00
GM1954,18.0,2017JJ00
GM1954,18.0,2018JJ00
GM1954,18.0,2019JJ00
GM1954,18.0,2020JJ00
GM1954,18.0,2021JJ00
GM1954,18.0,2022JJ00
GM1954,18.0,2023JJ00
GM0889,7.0,2013JJ00
GM0889,7.0,2014JJ00
GM0889,7.0,2015JJ00
GM0889,7.0,2016JJ00
GM0889,7.0,2017JJ00
GM0889,7.0,2018JJ00
GM0889,7.0,2019JJ00
GM0889,7.0,2020JJ00
GM0889,7.0,2021JJ00
GM0889,7.0,2022JJ00
GM0889,7.0,2023JJ00
GM1945,17.0,2013JJ00
GM1945,17.0,2014JJ00
GM1945,17.0,2015JJ00
GM1945,17.0,2016JJ00
GM1945,17.0,2017JJ00
GM1945,17.0,2018JJ00
GM1945,18.0,2019JJ00
GM1945,18.0,2020JJ00
GM1945,18.0,2021JJ00
GM1945,18.0,2022JJ00
GM1945,18.0,2023JJ00
GM1724,9.0,2013JJ00
GM1724,9.0,2014JJ00
GM1724,10.0,2015JJ00
GM1724,10.0,2016JJ00
GM1724,10.0,2017JJ00
GM1724,10.0,2018JJ00
GM1724,10.0,2019JJ00
GM1724,10.0,2020JJ00
GM1724,10.0,2021JJ00
GM1724,10.0,2022JJ00
GM1724,11.0,2023JJ00
GM0893,7.0,2013JJ00
GM0893,7.0,2014JJ00
GM0893,7.0,2015JJ00
GM0893,7.0,2016JJ00
GM0893,7.0,2017JJ00
GM0893,7.0,2018JJ00
GM0893,7.0,2019JJ00
GM0893,7.0,2020JJ00
GM0893,7.0,2021JJ00
GM0893,7.0,2022JJ00
GM0893,7.0,2023JJ00
GM0373,14.0,2013JJ00
GM0373,14.0,2014JJ00
GM0373,14.0,2015JJ00
GM0373,14.0,2016JJ00
GM0373,14.0,2017JJ00
GM0373,14.0,2018JJ00
GM0373,14.0,2019JJ00
GM0373,14.0,2020JJ00
GM0373,14.0,2021JJ00
GM0373,14.0,2022JJ00
GM0373,14.0,2023JJ00
GM0748,33.0,2013JJ00
GM0748,33.0,2014JJ00
GM0748,32.0,2015JJ00
GM0748,32.0,2016JJ00
GM0748,32.0,2017JJ00
GM0748,33.0,2018JJ00
GM0748,34.0,2019JJ00
GM0748,34.0,2020JJ00
GM0748,34.0,2021JJ00
GM0748,35.0,2022JJ00
GM0748,36.0,2023JJ00
GM1859,22.0,2013JJ00
GM1859,22.0,2014JJ00
GM1859,22.0,2015JJ00
GM1859,22.0,2016JJ00
GM1859,23.0,2017JJ00
GM1859,23.0,2018JJ00
GM1859,22.0,2019JJ00
GM1859,23.0,2020JJ00
GM1859,23.0,2021JJ00
GM1859,24.0,2022JJ00
GM1859,23.0,2023JJ00
GM1721,15.0,2013JJ00
GM1721,15.0,2014JJ00
GM1721,15.0,2015JJ00
GM1721,16.0,2016JJ00
GM1721,16.0,2017JJ00
GM1721,17.0,2018JJ00
GM1721,17.0,2019JJ00
GM1721,17.0,2020JJ00
GM1721,17.0,2021JJ00
GM1721,18.0,2022JJ00
GM1721,18.0,2023JJ00
GM0753,15.0,2013JJ00
GM0753,15.0,2014JJ00
GM0753,15.0,2015JJ00
GM0753,15.0,2016JJ00
GM0753,16.0,2017JJ00
GM0753,16.0,2018JJ00
GM0753,17.0,2019JJ00
GM0753,17.0,2020JJ00
GM0753,17.0,2021JJ00
GM0753,17.0,2022JJ00
GM0753,18.0,2023JJ00
GM0209,14.0,2013JJ00
GM0209,14.0,2014JJ00
GM0209,14.0,2015JJ00
GM0209,14.0,2016JJ00
GM0209,14.0,2017JJ00
GM0209,14.0,2018JJ00
GM0209,15.0,2019JJ00
GM0209,15.0,2020JJ00
GM0209,15.0,2021JJ00
GM0209,15.0,2022JJ00
GM0209,15.0,2023JJ00
GM0375,21.0,2013JJ00
GM0375,20.0,2014JJ00
GM0375,20.0,2015JJ00
GM0375,21.0,2016JJ00
GM0375,21.0,2017JJ00
GM0375,22.0,2018JJ00
GM0375,22.0,2019JJ00
GM0375,22.0,2020JJ00
GM0375,23.0,2021JJ00
GM0375,23.0,2022JJ00
GM0375,24.0,2023JJ00
GM0310,20.0,2013JJ00
GM0310,20.0,2014JJ00
GM0310,20.0,2015JJ00
GM0310,21.0,2016JJ00
GM0310,21.0,2017JJ00
GM0310,21.0,2018JJ00
GM0310,21.0,2019JJ00
GM0310,21.0,2020JJ00
GM0310,22.0,2021JJ00
GM0310,22.0,2022JJ00
GM0310,22.0,2023JJ00
GM1728,10.0,2013JJ00
GM1728,10.0,2014JJ00
GM1728,11.0,2015JJ00
GM1728,11.0,2016JJ00
GM1728,11.0,2017JJ00
GM1728,11.0,2018JJ00
GM1728,11.0,2019JJ00
GM1728,11.0,2020JJ00
GM1728,11.0,2021JJ00
GM1728,12.0,2022JJ00
GM1728,12.0,2023JJ00
GM0376,4.0,2013JJ00
GM0376,4.0,2014JJ00
GM0376,4.0,2015JJ00
GM0376,5.0,2016JJ00
GM0376,5.0,2017JJ00
GM0376,5.0,2018JJ00
GM0376,5.0,2019JJ00
GM0376,6.0,2020JJ00
GM0376,6.0,2021JJ00
GM0376,6.0,2022JJ00
GM0376,6.0,2023JJ00
GM0377,10.0,2013JJ00
GM0377,10.0,2014JJ00
GM0377,10.0,2015JJ00
GM0377,10.0,2016JJ00
GM0377,10.0,2017JJ00
GM0377,11.0,2018JJ00
GM0377,11.0,2019JJ00
GM0377,11.0,2020JJ00
GM0377,11.0,2021JJ00
GM0377,11.0,2022JJ00
GM0377,12.0,2023JJ00
GM1901,17.0,2013JJ00
GM1901,17.0,2014JJ00
GM1901,17.0,2015JJ00
GM1901,17.0,2016JJ00
GM1901,18.0,2017JJ00
GM1901,18.0,2018JJ00
GM1901,19.0,2019JJ00
GM1901,19.0,2020JJ00
GM1901,19.0,2021JJ00
GM1901,20.0,2022JJ00
GM1901,20.0,2023JJ00
GM0755,5.0,2013JJ00
GM0755,5.0,2014JJ00
GM0755,5.0,2015JJ00
GM0755,5.0,2016JJ00
GM0755,6.0,2017JJ00
GM0755,6.0,2018JJ00
GM0755,6.0,2019JJ00
GM0755,6.0,2020JJ00
GM0755,6.0,2021JJ00
GM0755,6.0,2022JJ00
GM0755,6.0,2023JJ00
GM1681,12.0,2013JJ00
GM1681,12.0,2014JJ00
GM1681,12.0,2015JJ00
GM1681,12.0,2016JJ00
GM1681,13.0,2017JJ00
GM1681,13.0,2018JJ00
GM1681,13.0,2019JJ00
GM1681,13.0,2020JJ00
GM1681,13.0,2021JJ00
GM1681,13.0,2022JJ00
GM1681,14.0,2023JJ00
GM0147,11.0,2013JJ00
GM0147,11.0,2014JJ00
GM0147,11.0,2015JJ00
GM0147,11.0,2016JJ00
GM0147,12.0,2017JJ00
GM0147,12.0,2018JJ00
GM0147,12.0,2019JJ00
GM0147,12.0,2020JJ00
GM0147,12.0,2021JJ00
GM0147,13.0,2022JJ00
GM0147,13.0,2023JJ00
GM0654,12.0,2013JJ00
GM0654,12.0,2014JJ00
GM0654,12.0,2015JJ00
GM0654,12.0,2016JJ00
GM0654,12.0,2017JJ00
GM0654,12.0,2018JJ00
GM0654,12.0,2019JJ00
GM0654,12.0,2020JJ00
GM0654,12.0,2021JJ00
GM0654,13.0,2022JJ00
GM0654,13.0,2023JJ00
GM0757,16.0,2013JJ00
GM0757,16.0,2014JJ00
GM0757,16.0,2015JJ00
GM0757,17.0,2016JJ00
GM0757,17.0,2017JJ00
GM0757,17.0,2018JJ00
GM0757,17.0,2019JJ00
GM0757,18.0,2020JJ00
GM0757,18.0,2021JJ00
GM0757,18.0,2022JJ00
GM0757,19.0,2023JJ00
GM0758,93.0,2013JJ00
GM0758,92.0,2014JJ00
GM0758,93.0,2015JJ00
GM0758,94.0,2016JJ00
GM0758,97.0,2017JJ00
GM0758,99.0,2018JJ00
GM0758,100.0,2019JJ00
GM0758,98.0,2020JJ00
GM0758,100.0,2021JJ00
GM0758,102.0,2022JJ00
GM0758,105.0,2023JJ00
GM1876,18.0,2013JJ00
GM1876,18.0,2014JJ00
GM1876,18.0,2015JJ00
GM1876,18.0,2016JJ00
GM1876,19.0,2017JJ00
GM1876,19.0,2018JJ00
GM1876,19.0,2019JJ00
GM1876,19.0,2020JJ00
GM1876,19.0,2021JJ00
GM1876,19.0,2022JJ00
GM1876,19.0,2023JJ00
GM0213,10.0,2013JJ00
GM0213,10.0,2014JJ00
GM0213,10.0,2015JJ00
GM0213,10.0,2016JJ00
GM0213,11.0,2017JJ00
GM0213,11.0,2018JJ00
GM0213,11.0,2019JJ00
GM0213,11.0,2020JJ00
GM0213,11.0,2021JJ00
GM0213,11.0,2022JJ00
GM0213,11.0,2023JJ00
GM0899,14.0,2013JJ00
GM0899,13.0,2014JJ00
GM0899,14.0,2015JJ00
GM0899,14.0,2016JJ00
GM0899,14.0,2017JJ00
GM0899,14.0,2018JJ00
GM0899,14.0,2019JJ00
GM0899,13.0,2020JJ00
GM0899,14.0,2021JJ00
GM0899,14.0,2022JJ00
GM0899,14.0,2023JJ00
GM0312,7.0,2013JJ00
GM0312,7.0,2014JJ00
GM0312,7.0,2015JJ00
GM0312,8.0,2016JJ00
GM0312,8.0,2017JJ00
GM0312,8.0,2018JJ00
GM0312,8.0,2019JJ00
GM0312,8.0,2020JJ00
GM0312,8.0,2021JJ00
GM0312,8.0,2022JJ00
GM0312,9.0,2023JJ00
GM0313,11.0,2013JJ00
GM0313,11.0,2014JJ00
GM0313,11.0,2015JJ00
GM0313,11.0,2016JJ00
GM0313,11.0,2017JJ00
GM0313,12.0,2018JJ00
GM0313,12.0,2019JJ00
GM0313,12.0,2020JJ00
GM0313,12.0,2021JJ00
GM0313,13.0,2022JJ00
GM0313,13.0,2023JJ00
GM0214,14.0,2013JJ00
GM0214,13.0,2014JJ00
GM0214,14.0,2015JJ00
GM0214,14.0,2016JJ00
GM0214,14.0,2017JJ00
GM0214,14.0,2018JJ00
GM0214,15.0,2019JJ00
GM0214,15.0,2020JJ00
GM0214,15.0,2021JJ00
GM0214,15.0,2022JJ00
GM0214,16.0,2023JJ00
GM0502,32.0,2013JJ00
GM0502,32.0,2014JJ00
GM0502,32.0,2015JJ00
GM0502,32.0,2016JJ00
GM0502,33.0,2017JJ00
GM0502,34.0,2018JJ00
GM0502,34.0,2019JJ00
GM0502,34.0,2020JJ00
GM0502,35.0,2021JJ00
GM0502,35.0,2022JJ00
GM0502,36.0,2023JJ00
GM0383,17.0,2013JJ00
GM0383,17.0,2014JJ00
GM0383,17.0,2015JJ00
GM0383,18.0,2016JJ00
GM0383,18.0,2017JJ00
GM0383,19.0,2018JJ00
GM0383,19.0,2019JJ00
GM0383,19.0,2020JJ00
GM0383,19.0,2021JJ00
GM0383,19.0,2022JJ00
GM0383,19.0,2023JJ00
GM0109,17.0,2013JJ00
GM0109,17.0,2014JJ00
GM0109,17.0,2015JJ00
GM0109,17.0,2016JJ00
GM0109,17.0,2017JJ00
GM0109,17.0,2018JJ00
GM0109,18.0,2019JJ00
GM0109,17.0,2020JJ00
GM0109,18.0,2021JJ00
GM0109,18.0,2022JJ00
GM0109,18.0,2023JJ00
GM1706,10.0,2013JJ00
GM1706,10.0,2014JJ00
GM1706,10.0,2015JJ00
GM1706,11.0,2016JJ00
GM1706,11.0,2017JJ00
GM1706,11.0,2018JJ00
GM1706,11.0,2019JJ00
GM1706,11.0,2020JJ00
GM1706,11.0,2021JJ00
GM1706,11.0,2022JJ00
GM1706,11.0,2023JJ00
GM0216,14.0,2013JJ00
GM0216,14.0,2014JJ00
GM0216,14.0,2015JJ00
GM0216,14.0,2016JJ00
GM0216,14.0,2017JJ00
GM0216,15.0,2018JJ00
GM0216,15.0,2019JJ00
GM0216,16.0,2020JJ00
GM0216,16.0,2021JJ00
GM0216,16.0,2022JJ00
GM0216,16.0,2023JJ00
GM0148,14.0,2013JJ00
GM0148,14.0,2014JJ00
GM0148,15.0,2015JJ00
GM0148,14.0,2016JJ00
GM0148,15.0,2017JJ00
GM0148,15.0,2018JJ00
GM0148,16.0,2019JJ00
GM0148,15.0,2020JJ00
GM0148,16.0,2021JJ00
GM0148,16.0,2022JJ00
GM0148,16.0,2023JJ00
GM1891,9.0,2013JJ00
GM1891,9.0,2014JJ00
GM1891,9.0,2015JJ00
GM1891,9.0,2016JJ00
GM1891,9.0,2017JJ00
GM1891,9.0,2018JJ00
GM1891,10.0,2019JJ00
GM1891,9.0,2020JJ00
GM1891,10.0,2021JJ00
GM1891,10.0,2022JJ00
GM1891,10.0,2023JJ00
GM0503,51.0,2013JJ00
GM0503,51.0,2014JJ00
GM0503,52.0,2015JJ00
GM0503,52.0,2016JJ00
GM0503,53.0,2017JJ00
GM0503,55.0,2018JJ00
GM0503,56.0,2019JJ00
GM0503,55.0,2020JJ00
GM0503,56.0,2021JJ00
GM0503,58.0,2022JJ00
GM0503,61.0,2023JJ00
GM0762,16.0,2013JJ00
GM0762,16.0,2014JJ00
GM0762,16.0,2015JJ00
GM0762,17.0,2016JJ00
GM0762,17.0,2017JJ00
GM0762,17.0,2018JJ00
GM0762,17.0,2019JJ00
GM0762,17.0,2020JJ00
GM0762,17.0,2021JJ00
GM0762,18.0,2022JJ00
GM0762,18.0,2023JJ00
GM0150,50.0,2013JJ00
GM0150,49.0,2014JJ00
GM0150,50.0,2015JJ00
GM0150,50.0,2016JJ00
GM0150,51.0,2017JJ00
GM0150,52.0,2018JJ00
GM0150,53.0,2019JJ00
GM0150,53.0,2020JJ00
GM0150,54.0,2021JJ00
GM0150,55.0,2022JJ00
GM0150,57.0,2023JJ00
GM0384,13.0,2013JJ00
GM0384,13.0,2014JJ00
GM0384,14.0,2015JJ00
GM0384,14.0,2016JJ00
GM0384,14.0,2017JJ00
GM0384,15.0,2018JJ00
GM0384,16.0,2019JJ00
GM0384,17.0,2020JJ00
GM0384,17.0,2021JJ00
GM0384,19.0,2022JJ00
GM0384,19.0,2023JJ00
GM1980,41.0,2013JJ00
GM1980,41.0,2014JJ00
GM1980,41.0,2015JJ00
GM1980,42.0,2016JJ00
GM1980,43.0,2017JJ00
GM1980,44.0,2018JJ00
GM1980,45.0,2019JJ00
GM1980,46.0,2020JJ00
GM1980,47.0,2021JJ00
GM1980,48.0,2022JJ00
GM1980,49.0,2023JJ00
GM1774,13.0,2013JJ00
GM1774,13.0,2014JJ00
GM1774,14.0,2015JJ00
GM1774,13.0,2016JJ00
GM1774,14.0,2017JJ00
GM1774,14.0,2018JJ00
GM1774,14.0,2019JJ00
GM1774,14.0,2020JJ00
GM1774,15.0,2021JJ00
GM1774,15.0,2022JJ00
GM1774,15.0,2023JJ00
GM0221,6.0,2013JJ00
GM0221,5.0,2014JJ00
GM0221,5.0,2015JJ00
GM0221,5.0,2016JJ00
GM0221,6.0,2017JJ00
GM0221,6.0,2018JJ00
GM0221,6.0,2019JJ00
GM0221,5.0,2020JJ00
GM0221,5.0,2021JJ00
GM0221,6.0,2022JJ00
GM0221,6.0,2023JJ00
GM0222,28.0,2013JJ00
GM0222,28.0,2014JJ00
GM0222,28.0,2015JJ00
GM0222,28.0,2016JJ00
GM0222,29.0,2017JJ00
GM0222,29.0,2018JJ00
GM0222,30.0,2019JJ00
GM0222,30.0,2020JJ00
GM0222,31.0,2021JJ00
GM0222,32.0,2022JJ00
GM0222,32.0,2023JJ00
GM0766,13.0,2013JJ00
GM0766,13.0,2014JJ00
GM0766,13.0,2015JJ00
GM0766,13.0,2016JJ00
GM0766,14.0,2017JJ00
GM0766,14.0,2018JJ00
GM0766,14.0,2019JJ00
GM0766,14.0,2020JJ00
GM0766,14.0,2021JJ00
GM0766,15.0,2022JJ00
GM0766,15.0,2023JJ00
GM0505,58.0,2013JJ00
GM0505,57.0,2014JJ00
GM0505,57.0,2015JJ00
GM0505,57.0,2016JJ00
GM0505,59.0,2017JJ00
GM0505,60.0,2018JJ00
GM0505,60.0,2019JJ00
GM0505,60.0,2020JJ00
GM0505,62.0,2021JJ00
GM0505,63.0,2022JJ00
GM0505,65.0,2023JJ00
GM0498,10.0,2013JJ00
GM0498,10.0,2014JJ00
GM0498,10.0,2015JJ00
GM0498,10.0,2016JJ00
GM0498,10.0,2017JJ00
GM0498,10.0,2018JJ00
GM0498,11.0,2019JJ00
GM0498,11.0,2020JJ00
GM0498,11.0,2021JJ00
GM0498,11.0,2022JJ00
GM0498,11.0,2023JJ00
GM1719,14.0,2013JJ00
GM1719,14.0,2014JJ00
GM1719,14.0,2015JJ00
GM1719,14.0,2016JJ00
GM1719,14.0,2017JJ00
GM1719,15.0,2018JJ00
GM1719,15.0,2019JJ00
GM1719,15.0,2020JJ00
GM1719,15.0,2021JJ00
GM1719,15.0,2022JJ00
GM1719,16.0,2023JJ00
GM0303,20.0,2013JJ00
GM0303,20.0,2014JJ00
GM0303,21.0,2015JJ00
GM0303,21.0,2016JJ00
GM0303,21.0,2017JJ00
GM0303,22.0,2018JJ00
GM0303,22.0,2019JJ00
GM0303,22.0,2020JJ00
GM0303,23.0,2021JJ00
GM0303,24.0,2022JJ00
GM0303,24.0,2023JJ00
GM0225,9.0,2013JJ00
GM0225,9.0,2014JJ00
GM0225,9.0,2015JJ00
GM0225,10.0,2016JJ00
GM0225,10.0,2017JJ00
GM0225,10.0,2018JJ00
GM0225,10.0,2019JJ00
GM0225,10.0,2020JJ00
GM0225,10.0,2021JJ00
GM0225,11.0,2022JJ00
GM0225,11.0,2023JJ00
GM0226,14.0,2013JJ00
GM0226,14.0,2014JJ00
GM0226,13.0,2015JJ00
GM0226,14.0,2016JJ00
GM0226,14.0,2017JJ00
GM0226,14.0,2018JJ00
GM0226,14.0,2019JJ00
GM0226,14.0,2020JJ00
GM0226,14.0,2021JJ00
GM0226,14.0,2022JJ00
GM0226,14.0,2023JJ00
GM1711,16.0,2013JJ00
GM1711,16.0,2014JJ00
GM1711,16.0,2015JJ00
GM1711,16.0,2016JJ00
GM1711,16.0,2017JJ00
GM1711,16.0,2018JJ00
GM1711,16.0,2019JJ00
GM1711,16.0,2020JJ00
GM1711,16.0,2021JJ00
GM1711,16.0,2022JJ00
GM1711,16.0,2023JJ00
GM0385,18.0,2013JJ00
GM0385,18.0,2014JJ00
GM0385,19.0,2015JJ00
GM0385,19.0,2016JJ00
GM0385,19.0,2017JJ00
GM0385,19.0,2018JJ00
GM0385,20.0,2019JJ00
GM0385,20.0,2020JJ00
GM0385,20.0,2021JJ00
GM0385,20.0,2022JJ00
GM0385,21.0,2023JJ00
GM0228,55.0,2013JJ00
GM0228,55.0,2014JJ00
GM0228,56.0,2015JJ00
GM0228,56.0,2016JJ00
GM0228,58.0,2017JJ00
GM0228,59.0,2018JJ00
GM0228,60.0,2019JJ00
GM0228,62.0,2020JJ00
GM0228,63.0,2021JJ00
GM0228,65.0,2022JJ00
GM0228,67.0,2023JJ00
GM0317,5.0,2013JJ00
GM0317,5.0,2014JJ00
GM0317,5.0,2015JJ00
GM0317,5.0,2016JJ00
GM0317,5.0,2017JJ00
GM0317,5.0,2018JJ00
GM0317,5.0,2019JJ00
GM0317,5.0,2020JJ00
GM0317,5.0,2021JJ00
GM0317,5.0,2022JJ00
GM0317,5.0,2023JJ00
GM1979,22.0,2013JJ00
GM1979,22.0,2014JJ00
GM1979,22.0,2015JJ00
GM1979,22.0,2016JJ00
GM1979,22.0,2017JJ00
GM1979,22.0,2018JJ00
GM1979,22.0,2019JJ00
GM1979,22.0,2020JJ00
GM1979,22.0,2021JJ00
GM1979,23.0,2022JJ00
GM1979,22.0,2023JJ00
GM0770,9.0,2013JJ00
GM0770,9.0,2014JJ00
GM0770,9.0,2015JJ00
GM0770,10.0,2016JJ00
GM0770,10.0,2017JJ00
GM0770,10.0,2018JJ00
GM0770,10.0,2019JJ00
GM0770,10.0,2020JJ00
GM0770,11.0,2021JJ00
GM0770,11.0,2022JJ00
GM0770,11.0,2023JJ00
GM1903,13.0,2013JJ00
GM1903,13.0,2014JJ00
GM1903,13.0,2015JJ00
GM1903,13.0,2016JJ00
GM1903,13.0,2017JJ00
GM1903,13.0,2018JJ00
GM1903,14.0,2019JJ00
GM1903,13.0,2020JJ00
GM1903,14.0,2021JJ00
GM1903,13.0,2022JJ00
GM1903,14.0,2023JJ00
GM0772,111.0,2013JJ00
GM0772,111.0,2014JJ00
GM0772,112.0,2015JJ00
GM0772,115.0,2016JJ00
GM0772,118.0,2017JJ00
GM0772,122.0,2018JJ00
GM0772,127.0,2019JJ00
GM0772,127.0,2020JJ00
GM0772,131.0,2021JJ00
GM0772,135.0,2022JJ00
GM0772,140.0,2023JJ00
GM0230,11.0,2013JJ00
GM0230,12.0,2014JJ00
GM0230,11.0,2015JJ00
GM0230,12.0,2016JJ00
GM0230,12.0,2017JJ00
GM0230,12.0,2018JJ00
GM0230,12.0,2019JJ00
GM0230,12.0,2020JJ00
GM0230,13.0,2021JJ00
GM0230,13.0,2022JJ00
GM0230,13.0,2023JJ00
GM0114,51.0,2013JJ00
GM0114,50.0,2014JJ00
GM0114,50.0,2015JJ00
GM0114,49.0,2016JJ00
GM0114,51.0,2017JJ00
GM0114,51.0,2018JJ00
GM0114,52.0,2019JJ00
GM0114,51.0,2020JJ00
GM0114,53.0,2021JJ00
GM0114,54.0,2022JJ00
GM0114,55.0,2023JJ00
GM0388,9.0,2013JJ00
GM0388,9.0,2014JJ00
GM0388,9.0,2015JJ00
GM0388,9.0,2016JJ00
GM0388,10.0,2017JJ00
GM0388,10.0,2018JJ00
GM0388,10.0,2019JJ00
GM0388,10.0,2020JJ00
GM0388,10.0,2021JJ00
GM0388,10.0,2022JJ00
GM0388,10.0,2023JJ00
GM0153,76.0,2013JJ00
GM0153,76.0,2014JJ00
GM0153,77.0,2015JJ00
GM0153,76.0,2016JJ00
GM0153,75.0,2017JJ00
GM0153,78.0,2018JJ00
GM0153,79.0,2019JJ00
GM0153,78.0,2020JJ00
GM0153,81.0,2021JJ00
GM0153,86.0,2022JJ00
GM0153,87.0,2023JJ00
GM0232,16.0,2013JJ00
GM0232,15.0,2014JJ00
GM0232,16.0,2015JJ00
GM0232,16.0,2016JJ00
GM0232,16.0,2017JJ00
GM0232,16.0,2018JJ00
GM0232,17.0,2019JJ00
GM0232,17.0,2020JJ00
GM0232,17.0,2021JJ00
GM0232,17.0,2022JJ00
GM0232,17.0,2023JJ00
GM0233,13.0,2013JJ00
GM0233,13.0,2014JJ00
GM0233,13.0,2015JJ00
GM0233,13.0,2016JJ00
GM0233,13.0,2017JJ00
GM0233,13.0,2018JJ00
GM0233,14.0,2019JJ00
GM0233,14.0,2020JJ00
GM0233,14.0,2021JJ00
GM0233,14.0,2022JJ00
GM0233,14.0,2023JJ00
GM0777,22.0,2013JJ00
GM0777,22.0,2014JJ00
GM0777,22.0,2015JJ00
GM0777,22.0,2016JJ00
GM0777,22.0,2017JJ00
GM0777,23.0,2018JJ00
GM0777,23.0,2019JJ00
GM0777,23.0,2020JJ00
GM0777,24.0,2021JJ00
GM0777,24.0,2022JJ00
GM0777,24.0,2023JJ00
GM1940,26.0,2013JJ00
GM1940,25.0,2014JJ00
GM1940,25.0,2015JJ00
GM1940,26.0,2016JJ00
GM1940,26.0,2017JJ00
GM1940,27.0,2018JJ00
GM1940,27.0,2019JJ00
GM1940,27.0,2020JJ00
GM1940,27.0,2021JJ00
GM1940,27.0,2022JJ00
GM1940,27.0,2023JJ00
GM0779,11.0,2013JJ00
GM0779,11.0,2014JJ00
GM0779,11.0,2015JJ00
GM0779,11.0,2016JJ00
GM0779,12.0,2017JJ00
GM0779,12.0,2018JJ00
GM0779,12.0,2019JJ00
GM0779,12.0,2020JJ00
GM0779,12.0,2021JJ00
GM0779,12.0,2022JJ00
GM0779,12.0,2023JJ00
GM1771,19.0,2013JJ00
GM1771,19.0,2014JJ00
GM1771,19.0,2015JJ00
GM1771,20.0,2016JJ00
GM1771,20.0,2017JJ00
GM1771,21.0,2018JJ00
GM1771,21.0,2019JJ00
GM1771,21.0,2020JJ00
GM1771,21.0,2021JJ00
GM1771,22.0,2022JJ00
GM1771,22.0,2023JJ00
GM1652,15.0,2013JJ00
GM1652,15.0,2014JJ00
GM1652,15.0,2015JJ00
GM1652,16.0,2016JJ00
GM1652,16.0,2017JJ00
GM1652,16.0,2018JJ00
GM1652,17.0,2019JJ00
GM1652,17.0,2020JJ00
GM1652,17.0,2021JJ00
GM1652,17.0,2022JJ00
GM1652,17.0,2023JJ00
GM0907,9.0,2013JJ00
GM0907,8.0,2014JJ00
GM0907,8.0,2015JJ00
GM0907,8.0,2016JJ00
GM0907,8.0,2017JJ00
GM0907,9.0,2018JJ00
GM0907,9.0,2019JJ00
GM0907,9.0,2020JJ00
GM0907,9.0,2021JJ00
GM0907,9.0,2022JJ00
GM0907,9.0,2023JJ00
GM0784,14.0,2013JJ00
GM0784,13.0,2014JJ00
GM0784,13.0,2015JJ00
GM0784,13.0,2016JJ00
GM0784,14.0,2017JJ00
GM0784,14.0,2018JJ00
GM0784,14.0,2019JJ00
GM0784,14.0,2020JJ00
