,ID,Value,Year
303,PV23,334.011.0,2002
304,PV23,301.014.0,2003
305,PV23,344.011.0,2004
306,PV23,328.015.0,2005
307,PV23,331.07.0,2006
308,PV23,336.020.0,2007
309,PV23,400.019.0,2008
310,PV23,411.016.0,2009
311,PV23,399.013.0,2010
312,PV23,421.022.0,2011
313,PV23,364.025.0,2012
314,PV23,374.025.0,2013
315,PV23,355.024.0,2014
316,PV23,355.025.0,2015
317,PV23,362.031.0,2016
318,PV23,322.015.0,2017
319,PV23,339.018.0,2018
320,PV23,364.019.0,2019
321,PV23,347.028.0,2020
322,PV23,388.016.0,2021
323,PV23,401.028.0,2022
324,PV23,359.015.0,2023
325,PV24,43.04.0,1988
326,PV24,50.05.0,1989
327,PV24,46.08.0,1990
328,PV24,59.04.0,1991
329,PV24,59.05.0,1992
330,PV24,79.05.0,1993
331,PV24,88.01.0,1994
332,PV24,97.05.0,1995
333,PV24,89.03.0,1996
334,PV24,91.02.0,1997
335,PV24,110.06.0,1998
336,PV24,113.04.0,1999
337,PV24,113.08.0,2000
338,PV24,125.08.0,2001
339,PV24,139.05.0,2002
340,PV24,162.07.0,2003
341,PV24,147.05.0,2004
342,PV24,166.09.0,2005
343,PV24,159.05.0,2006
344,PV24,165.011.0,2007
345,PV24,152.06.0,2008
346,PV24,171.08.0,2009
347,PV24,179.07.0,2010
348,PV24,178.011.0,2011
349,PV24,195.013.0,2012
350,PV24,163.08.0,2013
351,PV24,183.08.0,2014
352,PV24,170.05.0,2015
353,PV24,178.08.0,2016
354,PV24,173.011.0,2017
355,PV24,163.018.0,2018
356,PV24,194.020.0,2019
357,PV24,212.013.0,2020
358,PV24,230.015.0,2021
359,PV24,232.011.0,2022
360,PV24,239.017.0,2023
361,PV25,273.026.0,1988
362,PV25,333.029.0,1989
363,PV25,345.033.0,1990
364,PV25,388.034.0,1991
365,PV25,363.025.0,1992
366,PV25,410.021.0,1993
367,PV25,429.021.0,1994
368,PV25,421.019.0,1995
369,PV25,469.015.0,1996
370,PV25,477.018.0,1997
371,PV25,535.020.0,1998
372,PV25,572.024.0,1999
373,PV25,651.016.0,2000
374,PV25,670.021.0,2001
375,PV25,643.025.0,2002
376,PV25,649.024.0,2003
377,PV25,669.014.0,2004
378,PV25,725.025.0,2005
379,PV25,701.032.0,2006
380,PV25,762.023.0,2007
381,PV25,781.032.0,2008
382,PV25,775.025.0,2009
383,PV25,810.038.0,2010
384,PV25,804.032.0,2011
385,PV25,772.036.0,2012
386,PV25,772.043.0,2013
387,PV25,739.062.0,2014
388,PV25,657.054.0,2015
389,PV25,674.049.0,2016
390,PV25,739.040.0,2017
391,PV25,717.056.0,2018
392,PV25,731.047.0,2019
393,PV25,803.038.0,2020
394,PV25,772.054.0,2021
395,PV25,832.051.0,2022
396,PV25,757.039.0,2023
397,PV26,225.032.0,1988
398,PV26,247.033.0,1989
399,PV26,238.046.0,1990
400,PV26,266.038.0,1991
401,PV26,310.035.0,1992
402,PV26,311.025.0,1993
403,PV26,341.020.0,1994
404,PV26,305.025.0,1995
405,PV26,346.028.0,1996
406,PV26,386.017.0,1997
407,PV26,387.013.0,1998
408,PV26,451.07.0,1999
409,PV26,471.013.0,2000
410,PV26,504.015.0,2001
411,PV26,559.025.0,2002
412,PV26,555.023.0,2003
413,PV26,609.016.0,2004
414,PV26,600.016.0,2005
415,PV26,604.015.0,2006
416,PV26,632.022.0,2007
417,PV26,660.024.0,2008
418,PV26,696.032.0,2009
419,PV26,717.031.0,2010
420,PV26,686.039.0,2011
