,ID,Value,Year
7109,GM0882,67.8,2016
7110,GM0882,67.6,2017
7111,GM0882,68.3,2018
7112,GM0882,69.4,2019
7113,GM0882,66.8,2020
7114,GM0882,69.0,2021
7115,GM0882,69.1,2022
7116,GM0882,70.7,2023
7117,GM0415,72.4,2013
7118,GM0415,71.6,2014
7119,GM0415,71.7,2015
7120,GM0415,72.5,2016
7121,GM0415,73.1,2017
7122,GM0415,74.5,2018
7123,GM0415,74.2,2019
7124,GM0415,72.9,2020
7125,GM0415,74.1,2021
7126,GM0415,75.8,2022
7127,GM0415,77.3,2023
7128,GM1621,75.9,2013
7129,GM1621,77.1,2014
7130,GM1621,78.2,2015
7131,GM1621,77.8,2016
7132,GM1621,78.2,2017
7133,GM1621,78.3,2018
7134,GM1621,80.0,2019
7135,GM1621,80.6,2020
7136,GM1621,79.4,2021
7137,GM1621,81.7,2022
7138,GM1621,82.0,2023
7139,GM0417,67.4,2013
7140,GM0417,68.6,2014
7141,GM0417,69.1,2015
7142,GM0417,69.2,2016
7143,GM0417,70.4,2017
7144,GM0417,70.5,2018
7145,GM0417,73.0,2019
7146,GM0417,72.9,2020
7147,GM0417,73.1,2021
7148,GM0417,74.8,2022
7149,GM0417,76.9,2023
7150,GM0080,67.5,2013
7151,GM0080,67.8,2014
7152,GM0080,67.8,2015
7153,GM0080,68.1,2016
7154,GM0080,67.2,2017
7155,GM0080,69.9,2018
7156,GM0080,71.3,2019
7157,GM0080,68.9,2020
7158,GM0080,70.1,2021
7159,GM0080,72.9,2022
7160,GM0080,74.7,2023
7161,GM0546,70.8,2013
7162,GM0546,71.8,2014
7163,GM0546,71.7,2015
7164,GM0546,70.4,2016
7165,GM0546,72.0,2017
7166,GM0546,72.8,2018
7167,GM0546,74.1,2019
7168,GM0546,72.5,2020
7169,GM0546,73.9,2021
7170,GM0546,76.3,2022
7171,GM0546,78.0,2023
7172,GM0547,72.5,2013
7173,GM0547,73.0,2014
7174,GM0547,71.9,2015
7175,GM0547,73.4,2016
7176,GM0547,72.9,2017
7177,GM0547,74.0,2018
7178,GM0547,74.1,2019
7179,GM0547,74.0,2020
7180,GM0547,74.9,2021
7181,GM0547,77.1,2022
7182,GM0547,78.6,2023
7183,GM1916,69.8,2013
7184,GM1916,70.3,2014
7185,GM1916,70.6,2015
7186,GM1916,70.5,2016
7187,GM1916,71.2,2017
7188,GM1916,73.0,2018
7189,GM1916,73.3,2019
7190,GM1916,72.5,2020
7191,GM1916,73.1,2021
7192,GM1916,75.4,2022
7193,GM1916,77.3,2023
7194,GM0995,67.9,2013
7195,GM0995,66.6,2014
7196,GM0995,69.4,2015
7197,GM0995,69.4,2016
7198,GM0995,69.2,2017
7199,GM0995,72.6,2018
7200,GM0995,71.0,2019
7201,GM0995,71.1,2020
7202,GM0995,73.5,2021
7203,GM0995,75.9,2022
7204,GM0995,76.5,2023
7205,GM1640,73.1,2013
7206,GM1640,72.2,2014
7207,GM1640,72.9,2015
7208,GM1640,72.6,2016
7209,GM1640,72.5,2017
7210,GM1640,72.6,2018
7211,GM1640,74.3,2019
7212,GM1640,72.8,2020
7213,GM1640,75.0,2021
7214,GM1640,73.8,2022
7215,GM1640,76.0,2023
7216,GM0327,74.3,2013
7217,GM0327,73.8,2014
7218,GM0327,74.4,2015
7219,GM0327,75.1,2016
7220,GM0327,75.2,2017
7221,GM0327,75.8,2018
7222,GM0327,75.8,2019
7223,GM0327,75.4,2020
7224,GM0327,75.8,2021
7225,GM0327,77.5,2022
7226,GM0327,79.4,2023
7227,GM1705,72.7,2013
7228,GM1705,73.1,2014
7229,GM1705,73.2,2015
7230,GM1705,72.3,2016
7231,GM1705,73.0,2017
7232,GM1705,74.4,2018
7233,GM1705,75.7,2019
7234,GM1705,74.7,2020
7235,GM1705,76.1,2021
7236,GM1705,78.0,2022
7237,GM1705,78.9,2023
