Kennziffer,Wert,Zeitbezug
01053046,448.15,2018
01053046,456.94,2019
01053046,460.39,2020
01053047,403.09,2017
01053047,433.76,2018
01053047,431.07,2019
01053047,431.94,2020
01053048,385.76,2017
01053048,404.72,2018
01053048,426.92,2019
01053048,407.96,2020
01053049,406.12,2017
01053049,403.54,2018
01053049,396.0,2019
01053049,395.16,2020
01053050,425.26,2017
01053050,416.09,2018
01053050,442.91,2019
01053050,457.21,2020
01053051,386.79,2017
01053051,388.01,2018
01053051,401.84,2019
01053051,443.4,2020
01053052,544.94,2017
01053052,529.73,2018
01053052,516.3,2019
01053052,515.96,2020
01053053,387.95,2017
01053053,369.64,2018
01053053,390.83,2019
01053053,370.17,2020
01053054,410.07,2017
01053054,417.84,2018
01053054,412.44,2019
01053054,412.56,2020
01053056,352.63,2017
01053056,378.95,2018
01053056,356.38,2019
01053056,317.71,2020
01053057,446.08,2017
01053057,475.49,2018
01053057,497.58,2019
01053057,430.43,2020
01053058,283.33,2017
01053058,319.28,2018
01053058,282.35,2019
01053058,258.82,2020
01053059,393.36,2017
01053059,403.67,2018
01053059,401.79,2019
01053059,409.91,2020
01053060,397.26,2017
01053060,405.22,2018
01053060,411.76,2019
01053060,406.52,2020
01053061,446.04,2017
01053061,462.5,2018
01053061,476.92,2019
01053061,466.97,2020
01053062,390.62,2017
01053062,397.64,2018
01053062,392.16,2019
01053062,375.45,2020
01053064,430.4,2017
01053064,416.28,2018
01053064,435.19,2019
01053064,445.82,2020
01053066,363.27,2017
01053066,382.35,2018
01053066,400.0,2019
01053066,429.17,2020
01053067,414.13,2017
01053067,432.08,2018
01053067,436.99,2019
01053067,433.93,2020
01053068,452.3,2017
01053068,478.85,2018
01053068,471.85,2019
01053068,464.65,2020
01053069,427.65,2017
01053069,448.77,2018
01053069,457.22,2019
01053069,437.19,2020
01053070,481.34,2017
01053070,485.07,2018
01053070,477.1,2019
01053070,467.86,2020
01053071,406.14,2017
01053071,419.83,2018
01053071,418.72,2019
01053071,413.11,2020
01053072,376.91,2017
01053072,380.73,2018
01053072,373.68,2019
01053072,384.62,2020
01053073,326.37,2017
01053073,326.09,2018
01053073,332.37,2019
01053073,303.62,2020
01053074,346.67,2017
01053074,358.11,2018
01053074,320.26,2019
01053074,306.25,2020
01053075,563.78,2017
01053075,563.78,2018
01053075,578.58,2019
01053075,581.57,2020
01053076,355.12,2017
01053076,359.64,2018
01053076,364.43,2019
01053076,352.22,2020
01053077,395.16,2017
01053077,411.76,2018
01053077,389.33,2019
01053077,435.62,2020
01053078,380.73,2017
01053078,426.47,2018
01053078,393.03,2019
01053078,393.03,2020
01053079,409.52,2017
01053079,419.24,2018
01053079,443.66,2019
01053079,446.14,2020
01053080,390.73,2017
01053080,379.75,2018
01053080,421.77,2019
01053080,408.16,2020
01053081,343.35,2017
01053081,346.56,2018
01053081,340.43,2019
01053081,359.57,2020
01053082,315.07,2017
01053082,339.1,2018
01053082,339.16,2019
