Kennziffer,Wert,Zeitbezug
010030000,245.29,2001
010030000,241.53,2002
010030000,213.76,2003
010030000,198.23,2004
010030000,198.3,2005
010030000,212.52,2006
010030000,236.8,2007
010030000,262.93,2008
010030000,252.6,2009
010030000,248.44,2010
010030000,279.8,2011
010030000,277.48,2012
010030000,294.82,2013
010030000,306.18,2014
010030000,327.21,2015
010030000,341.61,2016
010030000,375.75,2017
010030000,389.66,2018
010030000,424.76,2019
010030000,409.02,2020
010040000,299.81,1995
010040000,264.46,1996
010040000,252.61,1997
010040000,291.05,1998
010040000,271.85,1999
010040000,262.83,2000
010040000,254.65,2001
010040000,250.85,2002
010040000,221.43,2003
010040000,205.52,2004
010040000,206.82,2005
010040000,212.1,2006
010040000,237.73,2007
010040000,264.85,2008
010040000,242.74,2009
010040000,239.42,2010
010040000,268.91,2011
010040000,258.36,2012
010040000,275.74,2013
010040000,286.36,2014
010040000,294.14,2015
010040000,305.87,2016
010040000,337.28,2017
010040000,347.29,2018
010040000,374.07,2019
010040000,360.38,2020
010510011,308.54,1995
010510011,268.53,1996
010510011,257.74,1997
010510011,318.65,1998
010510011,275.83,1999
010510011,274.85,2000
010510011,266.44,2001
010510011,262.16,2002
010510011,244.24,2003
010510011,226.28,2004
010510011,228.42,2005
010510011,242.07,2006
010510011,272.64,2007
010510011,304.43,2008
010510011,299.36,2009
010510011,297.41,2010
010510011,345.85,2011
010510011,333.75,2012
010510011,357.68,2013
010510011,376.36,2014
010510011,392.07,2015
010510011,408.24,2016
010510011,451.64,2017
010510011,440.39,2018
010510011,485.3,2019
010510011,466.45,2020
010510044,294.38,1995
010510044,258.02,1996
010510044,252.02,1997
010510044,291.28,1998
010510044,270.12,1999
010510044,260.74,2000
010510044,252.11,2001
010510044,249.01,2002
010510044,215.41,2003
010510044,199.03,2004
010510044,196.87,2005
010510044,202.37,2006
010510044,224.37,2007
010510044,248.45,2008
010510044,229.82,2009
010510044,224.98,2010
010510044,255.28,2011
010510044,249.83,2012
010510044,264.34,2013
010510044,273.86,2014
010510044,292.74,2015
010510044,304.73,2016
010510044,331.95,2017
010510044,328.87,2018
010510044,354.63,2019
010510044,346.23,2020
010515163,237.57,1995
010515163,206.04,1996
010515163,213.28,1997
010515163,225.14,1998
010515163,222.7,1999
010515163,221.88,2000
010515163,215.31,2001
010515163,212.03,2002
010515163,191.99,2003
010515163,177.46,2004
010515163,177.86,2005
010515163,193.22,2006
010515163,219.18,2007
010515163,244.14,2008
010515163,233.49,2009
010515163,231.6,2010
010515163,263.91,2011
010515163,264.18,2012
010515163,285.06,2013
010515163,299.47,2014
010515163,319.09,2015
010515163,334.3,2016
010515163,369.46,2017
010515163,389.48,2018
010515163,424.46,2019
010515163,405.0,2020
010515166,230.22,1995
010515166,200.57,1996
010515166,219.61,1997
010515166,238.59,1998
010515166,230.71,1999
010515166,213.37,2000
010515166,206.03,2001
010515166,202.63,2002
010515166,191.71,2003
010515166,177.1,2004
010515166,177.19,2005
010515166,199.06,2006
010515166,223.41,2007
010515166,248.09,2008
010515166,224.47,2009
010515166,221.11,2010
010515166,254.33,2011
010515166,278.72,2012
010515166,299.13,2013
010515166,312.44,2014
010515166,321.37,2015
010515166,334.41,2016
010515166,366.54,2017
010515166,375.38,2018
010515166,408.34,2019
010515166,389.74,2020
010515169,204.43,1995
010515169,176.89,1996
010515169,188.51,1997
010515169,203.96,1998
010515169,197.85,1999
010515169,201.54,2000
010515169,193.07,2001
010515169,190.86,2002
010515169,177.15,2003
010515169,164.06,2004
010515169,164.57,2005
010515169,179.4,2006
010515169,200.17,2007
010515169,223.73,2008
010515169,209.24,2009
010515169,208.09,2010
010515169,233.06,2011
010515169,239.55,2012
010515169,257.71,2013
010515169,268.5,2014
010515169,286.75,2015
010515169,300.92,2016
010515169,332.55,2017
010515169,347.06,2018
010515169,374.17,2019
010515169,357.63,2020
010515172,257.88,1995
010515172,220.61,1996
010515172,223.13,1997
010515172,245.1,1998
010515172,231.05,1999
010515172,233.11,2000
010515172,225.54,2001
010515172,220.4,2002
010515172,217.76,2003
010515172,201.06,2004
010515172,201.25,2005
010515172,223.98,2006
010515172,249.44,2007
010515172,277.04,2008
010515172,268.62,2009
010515172,266.34,2010
010515172,298.22,2011
010515172,305.01,2012
010515172,327.15,2013
010515172,341.8,2014
010515172,372.29,2015
010515172,387.41,2016
010515172,424.27,2017
010515172,436.94,2018
010515172,477.46,2019
010515172,455.24,2020
010515175,234.32,1995
010515175,204.33,1996
010515175,214.5,1997
010515175,236.29,1998
010515175,224.43,1999
010515175,221.88,2000
010515175,212.87,2001
010515175,208.21,2002
010515175,189.75,2003
010515175,174.32,2004
010515175,175.51,2005
010515175,194.47,2006
010515175,217.49,2007
010515175,241.87,2008
010515175,235.93,2009
010515175,233.36,2010
010515175,267.17,2011
010515175,268.0,2012
010515175,287.3,2013
010515175,300.95,2014
010515175,325.94,2015
010515175,338.1,2016
010515175,372.39,2017
010515175,379.53,2018
010515175,412.33,2019
010515175,395.23,2020
010515178,225.04,1995
010515178,197.78,1996
010515178,206.92,1997
010515178,230.07,1998
010515178,219.06,1999
010515178,203.48,2000
010515178,196.15,2001
010515178,193.57,2002
010515178,171.58,2003
010515178,159.3,2004
010515178,158.7,2005
010515178,167.67,2006
010515178,187.54,2007
010515178,208.63,2008
010515178,186.95,2009
010515178,184.85,2010
010515178,214.26,2011
010515178,219.01,2012
010515178,234.34,2013
010515178,246.52,2014
010515178,267.85,2015
010515178,275.65,2016
010515178,301.46,2017
010515178,310.78,2018
010515178,338.28,2019
010515178,323.35,2020
010530032,335.15,1995
010530032,292.04,1996
010530032,285.85,1997
010530032,322.94,1998
010530032,298.63,1999
010530032,308.08,2000
010530032,297.13,2001
010530032,290.12,2002
010530032,280.08,2003
010530032,258.35,2004
010530032,258.95,2005
010530032,274.09,2006
010530032,306.43,2007
010530032,339.63,2008
010530032,317.07,2009
010530032,312.61,2010
010530032,357.41,2011
010530032,343.94,2012
010530032,364.27,2013
010530032,376.87,2014
010530032,392.91,2015
010530032,405.37,2016
010530032,445.74,2017
010530032,439.96,2018
010530032,475.98,2019
010530032,449.97,2020
010530083,257.51,1995
010530083,224.39,1996
010530083,229.25,1997
010530083,256.68,1998
010530083,246.58,1999
010530083,238.89,2000
010530083,230.57,2001
010530083,227.66,2002
010530083,202.88,2003
010530083,188.55,2004
010530083,189.5,2005
010530083,197.91,2006
010530083,223.05,2007
010530083,247.73,2008
010530083,232.64,2009
010530083,231.28,2010
010530083,262.6,2011
010530083,252.2,2012
010530083,267.04,2013
010530083,278.62,2014
010530083,287.33,2015
010530083,298.02,2016
010530083,327.57,2017
010530083,339.52,2018
010530083,370.32,2019
010530083,358.01,2020
010530090,288.29,1995
010530090,250.27,1996
010530090,244.62,1997
010530090,278.73,1998
010530090,260.37,1999
010530090,262.46,2000
010530090,253.41,2001
010530090,249.27,2002
010530090,227.06,2003
010530090,208.93,2004
010530090,209.11,2005
010530090,219.29,2006
010530090,243.46,2007
010530090,269.93,2008
010530090,253.03,2009
010530090,249.47,2010
010530090,282.69,2011
010530090,282.37,2012
010530090,300.76,2013
010530090,312.75,2014
010530090,324.14,2015
010530090,337.08,2016
010530090,370.91,2017
010530090,370.96,2018
010530090,401.02,2019
010530090,381.93,2020
010530100,294.24,1995
010530100,253.38,1996
010530100,251.46,1997
010530100,280.63,1998
010530100,266.54,1999
010530100,254.41,2000
010530100,243.47,2001
010530100,235.97,2002
010530100,218.32,2003
010530100,199.99,2004
010530100,198.33,2005
010530100,217.24,2006
010530100,242.76,2007
010530100,271.19,2008
010530100,262.43,2009
010530100,258.63,2010
010530100,293.76,2011
010530100,282.38,2012
010530100,298.0,2013
010530100,306.3,2014
010530100,336.12,2015
010530100,344.43,2016
010530100,376.43,2017
010530100,382.68,2018
010530100,419.5,2019
010530100,402.9,2020
010530116,355.11,1995
010530116,303.96,1996
010530116,265.39,1997
010530116,286.23,1998
010530116,265.95,1999
010530116,273.03,2000
010530116,257.35,2001
010530116,248.4,2002
010530116,254.99,2003
010530116,233.64,2004
010530116,233.53,2005
010530116,268.23,2006
010530116,297.77,2007
010530116,330.06,2008
010530116,309.98,2009
010530116,302.64,2010
010530116,343.7,2011
010530116,341.43,2012
010530116,359.67,2013
010530116,370.16,2014
010530116,391.01,2015
010530116,400.87,2016
010530116,437.09,2017
010530116,445.16,2018
010530116,480.73,2019
010530116,461.2,2020
010530129,519.35,1995
010530129,460.32,1996
010530129,399.29,1997
010530129,432.21,1998
010530129,402.82,1999
010530129,375.99,2000
010530129,350.59,2001
010530129,321.83,2002
010530129,316.55,2003
010530129,290.56,2004
010530129,289.63,2005
010530129,379.8,2006
010530129,420.7,2007
010530129,467.34,2008
010530129,465.92,2009
010530129,457.49,2010
010530129,507.65,2011
010530129,513.61,2012
010530129,541.39,2013
010530129,560.67,2014
010530129,562.63,2015
010530129,583.38,2016
010530129,627.29,2017
010530129,606.3,2018
010530129,654.46,2019
010530129,630.47,2020
010535308,298.11,1995
010535308,254.78,1996
010535308,263.24,1997
010535308,273.35,1998
010535308,270.85,1999
010535308,291.32,2000
010535308,279.03,2001
010535308,268.72,2002
010535308,261.1,2003
010535308,238.11,2004
010535308,233.56,2005
010535308,274.26,2006
010535308,308.32,2007
010535308,340.62,2008
010535308,334.92,2009
010535308,332.68,2010
010535308,362.42,2011
010535308,361.77,2012
010535308,388.36,2013
010535308,402.28,2014
010535308,429.03,2015
010535308,452.48,2016
010535308,494.08,2017
010535308,515.69,2018
010535308,563.94,2019
010535308,537.93,2020
010535313,289.14,1995
010535313,250.69,1996
010535313,255.77,1997
010535313,273.19,1998
010535313,271.7,1999
010535313,267.55,2000
010535313,251.9,2001
010535313,243.15,2002
010535313,230.14,2003
010535313,211.09,2004
010535313,210.62,2005
010535313,250.04,2006
010535313,282.61,2007
010535313,312.81,2008
010535313,312.12,2009
010535313,305.86,2010
010535313,339.84,2011
010535313,339.48,2012
010535313,363.36,2013
010535313,378.7,2014
010535313,402.85,2015
010535313,420.91,2016
010535313,458.24,2017
010535313,486.78,2018
010535313,528.91,2019
010535313,496.81,2020
010535318,274.12,1995
010535318,238.99,1996
010535318,250.14,1997
010535318,270.99,1998
010535318,259.42,1999
010535318,261.24,2000
010535318,252.64,2001
010535318,247.12,2002
010535318,233.4,2003
010535318,213.92,2004
010535318,213.23,2005
010535318,239.82,2006
010535318,266.91,2007
010535318,293.68,2008
010535318,291.2,2009
010535318,287.63,2010
010535318,322.37,2011
010535318,337.0,2012
010535318,360.5,2013
010535318,374.34,2014
010535318,396.78,2015
010535318,411.45,2016
010535318,448.89,2017
010535318,464.27,2018
010535318,493.9,2019
010535318,464.13,2020
010535323,454.94,1995
010535323,394.78,1996
010535323,365.43,1997
010535323,386.44,1998
010535323,380.35,1999
010535323,388.98,2000
010535323,371.05,2001
010535323,362.06,2002
010535323,377.96,2003
010535323,344.21,2004
010535323,341.07,2005
010535323,386.14,2006
010535323,427.21,2007
010535323,469.12,2008
010535323,445.67,2009
010535323,437.27,2010
010535323,481.4,2011
010535323,506.01,2012
010535323,536.62,2013
010535323,556.55,2014
010535323,597.91,2015
010535323,617.97,2016
010535323,669.08,2017
010535323,665.27,2018
010535323,717.62,2019
010535323,686.9,2020
010535343,279.5,1995
010535343,243.01,1996
010535343,248.3,1997
010535343,256.73,1998
010535343,258.2,1999
010535343,262.69,2000
010535343,250.51,2001
010535343,243.07,2002
010535343,233.37,2003
010535343,210.64,2004
010535343,212.65,2005
010535343,238.57,2006
010535343,266.57,2007
010535343,294.33,2008
010535343,295.92,2009
010535343,289.75,2010
010535343,343.91,2011
010535343,343.11,2012
010535343,364.28,2013
010535343,382.58,2014
010535343,403.93,2015
010535343,418.48,2016
010535343,461.33,2017
010535343,486.68,2018
010535343,529.97,2019
010535343,511.34,2020
010535358,320.31,1995
010535358,283.11,1996
010535358,275.26,1997
010535358,287.2,1998
010535358,288.55,1999
010535358,287.54,2000
010535358,277.41,2001
010535358,272.76,2002
010535358,262.32,2003
010535358,240.37,2004
010535358,239.91,2005
010535358,272.0,2006
010535358,302.34,2007
010535358,334.62,2008
010535358,316.98,2009
010535358,311.8,2010
010535358,349.17,2011
010535358,360.88,2012
010535358,384.33,2013
010535358,399.06,2014
010535358,439.87,2015
010535358,455.42,2016
010535358,495.65,2017
010535358,513.61,2018
010535358,553.85,2019
010535358,531.29,2020
010535373,335.74,1995
010535373,293.53,1996
010535373,286.79,1997
010535373,299.99,1998
010535373,295.64,1999
010535373,311.94,2000
010535373,296.9,2001
010535373,288.59,2002
010535373,298.55,2003
010535373,275.92,2004
010535373,273.18,2005
010535373,314.68,2006
010535373,352.82,2007
010535373,392.22,2008
010535373,386.67,2009
010535373,377.18,2010
010535373,430.41,2011
010535373,418.97,2012
010535373,448.47,2013
010535373,468.06,2014
010535373,491.79,2015
010535373,509.39,2016
010535373,554.8,2017
010535373,553.78,2018
010535373,603.26,2019
010535373,574.8,2020
010535391,262.04,1995
010535391,226.02,1996
010535391,241.14,1997
010535391,249.22,1998
010535391,244.08,1999
010535391,252.58,2000
010535391,240.73,2001
010535391,235.11,2002
010535391,233.28,2003
010535391,214.86,2004
010535391,214.45,2005
010535391,254.0,2006
010535391,282.51,2007
010535391,313.75,2008
010535391,310.46,2009
010535391,306.27,2010
010535391,340.66,2011
010535391,351.14,2012
010535391,375.0,2013
010535391,387.7,2014
010535391,419.32,2015
010535391,435.49,2016
010535391,477.55,2017
010535391,490.53,2018
010535391,532.45,2019
010535391,510.58,2020
010540033,213.27,1995
010540033,185.65,1996
010540033,199.77,1997
010540033,228.67,1998
010540033,220.73,1999
010540033,218.16,2000
010540033,209.82,2001
010540033,206.54,2002
010540033,170.27,2003
010540033,160.21,2004
010540033,159.95,2005
010540033,163.72,2006
010540033,185.11,2007
010540033,208.61,2008
010540033,192.1,2009
010540033,189.13,2010
010540033,200.94,2011
010540033,198.39,2012
010540033,212.47,2013
010540033,221.6,2014
010540033,249.8,2015
010540033,255.28,2016
010540033,275.79,2017
010540033,274.74,2018
010540033,290.12,2019
010540033,277.13,2020
010540056,290.43,1995
010540056,255.34,1996
010540056,247.02,1997
010540056,290.13,1998
010540056,267.1,1999
010540056,262.39,2000
010540056,254.04,2001
010540056,250.92,2002
010540056,222.07,2003
010540056,205.1,2004
010540056,204.67,2005
010540056,221.36,2006
010540056,247.41,2007
010540056,275.3,2008
010540056,254.73,2009
010540056,252.54,2010
010540056,284.35,2011
010540056,274.53,2012
010540056,293.93,2013
010540056,305.11,2014
010540056,327.24,2015
010540056,332.5,2016
010540056,362.29,2017
010540056,359.1,2018
010540056,389.71,2019
010540056,373.12,2020
010540108,254.39,1995
010540108,227.14,1996
010540108,252.98,1997
010540108,276.28,1998
010540108,266.86,1999
010540108,240.11,2000
010540108,227.78,2001
010540108,223.76,2002
010540108,215.26,2003
010540108,199.45,2004
010540108,206.21,2005
010540108,271.14,2006
010540108,313.25,2007
010540108,345.35,2008
010540108,351.85,2009
010540108,340.36,2010
010540108,356.74,2011
010540108,565.09,2012
010540108,608.96,2013
010540108,655.38,2014
010540108,743.28,2015
010540108,806.75,2016
010540108,905.37,2017
010540108,971.27,2018
010540108,1042.46,2019
010540108,970.7,2020
010540138,212.53,1995
010540138,186.22,1996
010540138,199.42,1997
010540138,218.81,1998
010540138,205.28,1999
010540138,190.5,2000
010540138,183.8,2001
010540138,180.61,2002
010540138,163.35,2003
010540138,150.76,2004
010540138,150.64,2005
010540138,171.34,2006
010540138,193.17,2007
010540138,215.36,2008
010540138,201.8,2009
010540138,197.52,2010
010540138,223.88,2011
010540138,220.21,2012
010540138,236.34,2013
010540138,248.76,2014
010540138,261.29,2015
010540138,268.84,2016
010540138,294.57,2017
010540138,309.52,2018
010540138,335.07,2019
010540138,323.72,2020
010540168,327.01,1995
010540168,288.15,1996
010540168,289.61,1997
010540168,345.67,1998
010540168,312.67,1999
010540168,315.21,2000
010540168,306.51,2001
010540168,298.87,2002
010540168,262.8,2003
010540168,242.42,2004
010540168,240.35,2005
010540168,248.07,2006
010540168,276.74,2007
010540168,308.38,2008
010540168,307.0,2009
010540168,304.7,2010
010540168,380.65,2011
010540168,410.65,2012
010540168,441.6,2013
010540168,462.3,2014
010540168,497.66,2015
010540168,514.54,2016
010540168,563.9,2017
010540168,549.14,2018
010540168,592.66,2019
010540168,563.59,2020
010545417,207.97,1995
010545417,180.74,1996
010545417,194.7,1997
010545417,213.97,1998
010545417,206.42,1999
010545417,205.52,2000
010545417,199.68,2001
010545417,196.82,2002
010545417,177.37,2003
010545417,163.08,2004
010545417,164.46,2005
010545417,185.32,2006
010545417,206.12,2007
010545417,227.81,2008
010545417,215.04,2009
010545417,212.6,2010
010545417,247.73,2011
010545417,266.1,2012
010545417,284.62,2013
010545417,291.54,2014
010545417,309.39,2015
010545417,321.36,2016
010545417,351.96,2017
010545417,361.61,2018
010545417,394.62,2019
010545417,378.03,2020
010545439,256.94,1995
010545439,221.48,1996
010545439,235.91,1997
010545439,272.02,1998
010545439,256.09,1999
010545439,254.27,2000
010545439,245.06,2001
010545439,238.78,2002
010545439,215.82,2003
010545439,201.14,2004
010545439,202.61,2005
010545439,212.27,2006
010545439,237.76,2007
010545439,265.69,2008
010545439,251.26,2009
010545439,242.13,2010
010545439,356.5,2011
010545439,372.32,2012
010545439,400.56,2013
010545439,419.84,2014
010545439,478.75,2015
010545439,506.56,2016
010545439,553.19,2017
010545439,493.74,2018
010545439,537.03,2019
010545439,500.14,2020
010545453,208.97,1995
010545453,179.41,1996
010545453,185.0,1997
010545453,192.81,1998
010545453,187.26,1999
010545453,186.13,2000
010545453,178.14,2001
010545453,173.22,2002
010545453,171.2,2003
010545453,156.22,2004
010545453,156.78,2005
010545453,176.09,2006
010545453,196.93,2007
010545453,218.85,2008
010545453,210.98,2009
010545453,206.46,2010
010545453,232.96,2011
010545453,249.31,2012
010545453,267.58,2013
010545453,279.56,2014
010545453,306.98,2015
010545453,321.28,2016
010545453,352.5,2017
010545453,390.5,2018
010545453,425.56,2019
010545453,406.29,2020
010545459,176.14,1995
010545459,159.39,1996
010545459,163.83,1997
010545459,185.43,1998
010545459,172.41,1999
010545459,181.17,2000
010545459,180.89,2001
010545459,177.07,2002
010545459,158.47,2003
010545459,147.12,2004
010545459,147.45,2005
010545459,165.8,2006
010545459,193.05,2007
010545459,212.75,2008
010545459,222.83,2009
010545459,218.7,2010
010545459,223.78,2011
010545459,236.9,2012
010545459,258.0,2013
010545459,270.6,2014
010545459,308.47,2015
