Kennziffer,Wert,Zeitbezug
01059000,1825.5,2003
01059000,1794.16,2004
01059000,1799.61,2005
01059000,1789.43,2006
01059000,1797.97,2007
01059000,1807.06,2008
01059000,1847.76,2009
01059000,1885.89,2010
01059000,1920.9,2011
01059000,1988.35,2012
01059000,2005.15,2013
01059000,2054.85,2014
01059000,2096.91,2015
01059000,2162.23,2016
01059000,2217.1,2017
01059000,2299.04,2018
01059000,2363.15,2019
01059000,2390.7,2020
01060000,1968.75,2000
01060000,2005.7,2001
01060000,2022.34,2002
01060000,2048.98,2003
01060000,2047.38,2004
01060000,2067.19,2005
01060000,2052.19,2006
01060000,2082.12,2007
01060000,2174.81,2008
01060000,2187.87,2009
01060000,2241.52,2010
01060000,2274.44,2011
01060000,2333.94,2012
01060000,2351.54,2013
01060000,2409.02,2014
01060000,2480.79,2015
01060000,2569.87,2016
01060000,2644.94,2017
01060000,2756.26,2018
01060000,2854.55,2019
01060000,2900.01,2020
01061000,1890.5,2000
01061000,1953.54,2001
01061000,1988.13,2002
01061000,1979.2,2003
01061000,1961.18,2004
01061000,1962.74,2005
01061000,1963.09,2006
01061000,1993.86,2007
01061000,2012.51,2008
01061000,1998.5,2009
01061000,2034.97,2010
01061000,2094.27,2011
01061000,2145.36,2012
01061000,2218.14,2013
01061000,2238.19,2014
01061000,2295.62,2015
01061000,2332.93,2016
01061000,2389.29,2017
01061000,2468.57,2018
01061000,2537.82,2019
01061000,2549.73,2020
01062000,2245.47,2000
01062000,2270.8,2001
01062000,2259.2,2002
01062000,2262.78,2003
01062000,2214.51,2004
01062000,2195.33,2005
01062000,2176.91,2006
01062000,2212.14,2007
01062000,2279.14,2008
01062000,2195.2,2009
01062000,2254.57,2010
01062000,2335.87,2011
01062000,2397.61,2012
01062000,2468.12,2013
01062000,2500.09,2014
01062000,2543.31,2015
01062000,2577.66,2016
01062000,2672.1,2017
01062000,2760.71,2018
01062000,2844.34,2019
01062000,2850.12,2020
02000000,2499.73,2000
02000000,2567.51,2001
02000000,2599.97,2002
02000000,2623.35,2003
02000000,2641.46,2004
02000000,2663.65,2005
02000000,2697.99,2006
02000000,2744.54,2007
02000000,2800.53,2008
02000000,2823.28,2009
02000000,2859.64,2010
02000000,2942.55,2011
02000000,3020.19,2012
02000000,3116.41,2013
02000000,3194.44,2014
02000000,3284.89,2015
02000000,3369.21,2016
02000000,3433.37,2017
02000000,3536.47,2018
02000000,3654.16,2019
02000000,3630.58,2020
03101000,2149.11,2000
03101000,2197.29,2001
03101000,2214.76,2002
03101000,2266.61,2003
03101000,2272.48,2004
03101000,2266.93,2005
03101000,2306.81,2006
03101000,2317.98,2007
03101000,2390.3,2008
03101000,2436.39,2009
03101000,2505.31,2010
03101000,2603.99,2011
03101000,2696.77,2012
03101000,2732.7,2013
03101000,2837.43,2014
03101000,2948.55,2015
03101000,3024.81,2016
03101000,3115.18,2017
03101000,3221.89,2018
03101000,3327.56,2019
03101000,3327.65,2020
03102000,2482.75,2000
03102000,2547.6,2001
03102000,2573.27,2002
03102000,2621.27,2003
03102000,2632.33,2004
03102000,2632.26,2005
03102000,2725.0,2006
03102000,2745.11,2007
03102000,2747.88,2008
03102000,2684.99,2009
03102000,2854.89,2010
03102000,3006.06,2011
03102000,3067.35,2012
03102000,3164.01,2013
03102000,3277.59,2014
03102000,3416.38,2015
03102000,3456.04,2016
03102000,3527.95,2017
03102000,3638.32,2018
03102000,3675.68,2019
03102000,3535.33,2020
03103000,2915.43,2000
03103000,2965.9,2001
03103000,2974.06,2002
03103000,3017.64,2003
03103000,3081.72,2004
03103000,3093.7,2005
03103000,3191.53,2006
03103000,3163.33,2007
03103000,3369.61,2008
03103000,3500.15,2009
03103000,3568.14,2010
03103000,3812.57,2011
03103000,4162.37,2012
03103000,4373.35,2013
03103000,4581.55,2014
03103000,4769.7,2015
03103000,4733.24,2016
03103000,4833.03,2017
03103000,5128.31,2018
03103000,5395.73,2019
03103000,5265.79,2020
03151000,1777.92,2000
03151000,1809.01,2001
03151000,1829.28,2002
03151000,1841.67,2003
03151000,1845.19,2004
03151000,1836.02,2005
03151000,1849.27,2006
03151000,1871.52,2007
03151000,1928.8,2008
03151000,1942.41,2009
03151000,2002.85,2010
03151000,2082.58,2011
03151000,2080.13,2012
03151000,2162.01,2013
03151000,2243.81,2014
03151000,2333.64,2015
03151000,2405.78,2016
03151000,2493.03,2017
03151000,2538.01,2018
03151000,2611.52,2019
03151000,2608.08,2020
03153000,1858.82,2000
03153000,1899.67,2001
03153000,1916.88,2002
03153000,1930.78,2003
03153000,1929.17,2004
03153000,1907.03,2005
03153000,1940.26,2006
03153000,1960.55,2007
03153000,2010.08,2008
03153000,2014.26,2009
03153000,2072.16,2010
03153000,2163.46,2011
03153000,2189.1,2012
03153000,2252.27,2013
03153000,2305.47,2014
03153000,2362.23,2015
03153000,2363.7,2016
03153000,2451.6,2017
03153000,2544.23,2018
03153000,2625.73,2019
03153000,2639.37,2020
03154000,1764.51,2000
03154000,1799.4,2001
03154000,1815.53,2002
03154000,1826.74,2003
03154000,1834.9,2004
03154000,1829.01,2005
03154000,1838.9,2006
03154000,1851.76,2007
03154000,1875.7,2008
03154000,1903.24,2009
03154000,1972.3,2010
03154000,2039.72,2011
03154000,2114.35,2012
03154000,2167.1,2013
03154000,2137.68,2014
03154000,2200.67,2015
03154000,2280.77,2016
03154000,2353.2,2017
03154000,2476.48,2018
03154000,2555.85,2019
03154000,2557.84,2020
03155000,1796.52,2000
03155000,1826.78,2001
03155000,1836.08,2002
03155000,1865.6,2003
03155000,1879.26,2004
03155000,1881.4,2005
03155000,1924.35,2006
03155000,1954.06,2007
03155000,2020.71,2008
03155000,2000.65,2009
03155000,2050.27,2010
03155000,2127.8,2011
03155000,2177.25,2012
03155000,2241.7,2013
03155000,2293.52,2014
03155000,2364.09,2015
03155000,2439.63,2016
03155000,2502.6,2017
03155000,2583.54,2018
03155000,2655.32,2019
03155000,2617.6,2020
03157000,1863.02,2000
03157000,1920.53,2001
03157000,1935.44,2002
03157000,1943.88,2003
03157000,1930.83,2004
03157000,1914.1,2005
03157000,1935.08,2006
03157000,1946.17,2007
03157000,1976.72,2008
03157000,1973.28,2009
03157000,2032.72,2010
03157000,2092.56,2011
03157000,2130.14,2012
03157000,2172.4,2013
03157000,2213.61,2014
03157000,2243.36,2015
03157000,2278.49,2016
03157000,2342.21,2017
03157000,2436.25,2018
03157000,2491.34,2019
03157000,2502.98,2020
03158000,1726.02,2000
03158000,1750.83,2001
03158000,1753.74,2002
03158000,1775.11,2003
03158000,1759.47,2004
03158000,1726.58,2005
