Kennziffer,Wert,Zeitbezug
01062000,1812.16,2009
01062000,1817.77,2010
01062000,1874.75,2011
01062000,1930.2,2012
01062000,1911.14,2013
01062000,1930.22,2014
01062000,1972.29,2015
01062000,2015.84,2016
01062000,2051.92,2017
01062000,2139.48,2018
01062000,2203.41,2019
02000000,1459.73,2000
02000000,1542.72,2001
02000000,1524.89,2002
02000000,1637.4,2003
02000000,1614.58,2004
02000000,1697.6,2005
02000000,1721.45,2006
02000000,1710.75,2007
02000000,1714.26,2008
02000000,1659.47,2009
02000000,1699.1,2010
02000000,1833.35,2011
02000000,1849.66,2012
02000000,1890.91,2013
02000000,1871.44,2014
02000000,1915.6,2015
02000000,2004.26,2016
02000000,2045.76,2017
02000000,2103.43,2018
02000000,2147.14,2019
03101000,1315.31,2000
03101000,1355.04,2001
03101000,1371.44,2002
03101000,1402.64,2003
03101000,1406.52,2004
03101000,1433.99,2005
03101000,1456.42,2006
03101000,1468.91,2007
03101000,1492.19,2008
03101000,1492.93,2009
03101000,1506.71,2010
03101000,1599.01,2011
03101000,1637.67,2012
03101000,1660.38,2013
03101000,1688.99,2014
03101000,1730.64,2015
03101000,1772.88,2016
03101000,1821.83,2017
03101000,1886.33,2018
03101000,1937.82,2019
03102000,1218.47,2000
03102000,1254.5,2001
03102000,1259.8,2002
03102000,1275.15,2003
03102000,1281.46,2004
03102000,1300.83,2005
03102000,1316.56,2006
03102000,1341.34,2007
03102000,1374.95,2008
03102000,1391.85,2009
03102000,1422.42,2010
03102000,1510.42,2011
03102000,1549.97,2012
03102000,1561.83,2013
03102000,1587.32,2014
03102000,1597.82,2015
03102000,1584.04,2016
03102000,1594.09,2017
03102000,1644.46,2018
03102000,1708.35,2019
03103000,1359.5,2000
03103000,1407.44,2001
03103000,1439.25,2002
03103000,1471.4,2003
03103000,1501.75,2004
03103000,1520.29,2005
03103000,1526.9,2006
03103000,1535.95,2007
03103000,1562.9,2008
03103000,1596.3,2009
03103000,1639.75,2010
03103000,1751.1,2011
03103000,1830.55,2012
03103000,1873.87,2013
03103000,1915.55,2014
03103000,1953.44,2015
03103000,1942.13,2016
03103000,1961.16,2017
03103000,2027.8,2018
03103000,2098.63,2019
03151000,1247.9,2000
03151000,1302.9,2001
03151000,1303.04,2002
03151000,1331.42,2003
03151000,1344.16,2004
03151000,1364.26,2005
03151000,1392.81,2006
03151000,1417.32,2007
03151000,1462.26,2008
03151000,1494.45,2009
03151000,1546.27,2010
03151000,1662.39,2011
03151000,1742.21,2012
03151000,1782.95,2013
03151000,1825.13,2014
03151000,1861.64,2015
03151000,1875.75,2016
03151000,1899.0,2017
03151000,1961.69,2018
03151000,2035.44,2019
03153000,1231.42,2000
03153000,1265.33,2001
03153000,1277.76,2002
03153000,1313.9,2003
03153000,1327.96,2004
03153000,1347.72,2005
03153000,1372.47,2006
03153000,1382.43,2007
03153000,1416.03,2008
03153000,1426.66,2009
03153000,1450.39,2010
03153000,1515.02,2011
03153000,1550.78,2012
03153000,1566.9,2013
03153000,1593.24,2014
03153000,1621.57,2015
03153000,1658.18,2016
03153000,1708.68,2017
03153000,1775.6,2018
03153000,1833.55,2019
03154000,1297.14,2000
03154000,1348.99,2001
03154000,1350.51,2002
03154000,1376.35,2003
03154000,1383.95,2004
03154000,1401.49,2005
03154000,1419.71,2006
03154000,1427.01,2007
03154000,1479.81,2008
03154000,1509.29,2009
03154000,1556.04,2010
03154000,1642.98,2011
03154000,1704.12,2012
03154000,1743.29,2013
03154000,1791.15,2014
03154000,1825.35,2015
03154000,1836.78,2016
03154000,1866.81,2017
03154000,1936.02,2018
03154000,2009.02,2019
03155000,1231.89,2000
03155000,1280.76,2001
