Kennziffer,Wert,Zeitbezug
010550042,18.11,2016
010550042,16.91,2017
010550042,16.66,2018
010550042,16.64,2019
010550042,17.14,2020
010550044,21.06,2013
010550044,20.91,2014
010550044,20.34,2015
010550044,20.65,2016
010550044,20.47,2017
010550044,20.41,2018
010550044,20.57,2019
010550044,20.95,2020
010550046,22.68,2013
010550046,22.06,2014
010550046,21.08,2015
010550046,21.3,2016
010550046,20.76,2017
010550046,20.56,2018
010550046,20.78,2019
010550046,21.15,2020
010555543,24.1,2013
010555543,23.41,2014
010555543,22.5,2015
010555543,23.13,2016
010555543,22.44,2017
010555543,22.38,2018
010555543,22.68,2019
010555543,23.39,2020
010555546,30.14,2013
010555546,29.41,2014
010555546,28.46,2015
010555546,29.38,2016
010555546,28.67,2017
010555546,28.67,2018
010555546,28.93,2019
010555546,30.05,2020
010555591,27.44,2013
010555591,26.46,2014
010555591,25.69,2015
010555591,26.08,2016
010555591,25.89,2017
010555591,25.89,2018
010555591,26.09,2019
010555591,27.23,2020
010560002,28.06,2013
010560002,28.33,2014
010560002,27.58,2015
010560002,28.23,2016
010560002,28.06,2017
010560002,27.91,2018
010560002,28.29,2019
010560002,28.94,2020
010560005,33.5,2013
010560005,33.6,2014
010560005,33.22,2015
010560005,34.51,2016
010560005,34.01,2017
010560005,34.09,2018
010560005,34.8,2019
010560005,35.98,2020
010560015,27.6,2013
010560015,27.04,2014
010560015,25.96,2015
010560015,26.41,2016
010560015,26.26,2017
010560015,26.54,2018
010560015,26.96,2019
010560015,27.65,2020
010560018,28.22,2013
010560018,27.62,2014
010560018,26.99,2015
010560018,27.54,2016
010560018,27.81,2017
010560018,28.0,2018
010560018,28.54,2019
010560018,29.48,2020
010560021,30.18,2013
010560021,30.06,2014
010560021,29.93,2015
010560021,31.39,2016
010560021,31.15,2017
010560021,31.33,2018
010560021,32.47,2019
010560021,34.1,2020
010560025,15.5,2013
010560025,14.93,2014
010560025,14.27,2015
010560025,14.61,2016
010560025,14.36,2017
010560025,14.46,2018
010560025,15.18,2019
010560025,15.88,2020
010560039,25.22,2013
010560039,24.93,2014
010560039,24.03,2015
010560039,24.44,2016
010560039,24.33,2017
010560039,24.67,2018
010560039,24.93,2019
010560039,25.61,2020
010560041,27.76,2013
010560041,27.45,2014
010560041,26.91,2015
010560041,27.39,2016
010560041,27.57,2017
010560041,27.83,2018
010560041,28.2,2019
010560041,29.29,2020
