Kennziffer,Wert,Zeitbezug
03157000,10.14,2015
03157000,10.3,2016
03157000,10.33,2017
03157000,10.41,2018
03157000,10.43,2019
03158000,9.83,2004
03158000,10.59,2005
03158000,10.42,2006
03158000,10.36,2007
03158000,9.15,2008
03158000,8.44,2009
03158000,8.75,2010
03158000,8.99,2011
03158000,9.22,2012
03158000,9.13,2013
03158000,9.22,2014
03158000,9.19,2015
03158000,9.25,2016
03158000,9.1,2017
03158000,9.09,2018
03158000,9.05,2019
03159000,9.4,2004
03159000,10.19,2005
03159000,10.5,2006
03159000,10.55,2007
03159000,9.98,2008
03159000,9.26,2009
03159000,9.75,2010
03159000,9.44,2011
03159000,9.69,2012
03159000,9.82,2013
03159000,9.73,2014
03159000,9.71,2015
03159000,9.73,2016
03159000,9.58,2017
03159000,9.57,2018
03159000,9.42,2019
03241000,10.64,2004
03241000,11.86,2005
03241000,12.33,2006
03241000,12.73,2007
03241000,11.85,2008
03241000,10.53,2009
03241000,11.18,2010
03241000,11.0,2011
03241000,12.0,2012
03241000,12.01,2013
03241000,11.93,2014
03241000,11.83,2015
03241000,11.73,2016
03241000,11.5,2017
03241000,11.45,2018
03241000,11.29,2019
03251000,8.98,2004
03251000,9.81,2005
03251000,10.13,2006
03251000,10.39,2007
03251000,9.61,2008
03251000,8.99,2009
03251000,9.28,2010
03251000,8.96,2011
03251000,9.08,2012
03251000,9.23,2013
03251000,9.28,2014
03251000,9.28,2015
03251000,9.48,2016
03251000,9.41,2017
03251000,9.39,2018
03251000,9.42,2019
03252000,11.26,2004
03252000,12.42,2005
03252000,12.53,2006
03252000,12.4,2007
03252000,11.67,2008
03252000,10.88,2009
03252000,11.49,2010
03252000,11.65,2011
03252000,12.05,2012
03252000,12.23,2013
03252000,12.4,2014
03252000,12.48,2015
03252000,12.73,2016
03252000,12.78,2017
03252000,12.93,2018
03252000,12.83,2019
03254000,10.08,2004
03254000,11.18,2005
03254000,11.47,2006
03254000,11.56,2007
03254000,10.81,2008
03254000,9.93,2009
03254000,10.45,2010
03254000,10.58,2011
03254000,10.91,2012
03254000,10.98,2013
03254000,11.07,2014
03254000,11.03,2015
03254000,10.97,2016
03254000,10.8,2017
03254000,10.65,2018
03254000,10.58,2019
03255000,11.32,2004
03255000,12.24,2005
